# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=2
# for k=1.0969e-05 to 218.908 h/Mpc,
# number of wavenumbers equal to 595
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_ncdm[0]              7:d_m                    8:d_tot                  9:phi                   10:psi                   11:h                     12:h_prime               13:eta                   14:eta_prime             15:H_T_Nb_prime          16:k2gamma_Nb            17:t_g                   18:t_b                   19:t_ur                  20:t_ncdm[0]             21:t_tot              
       6.312028235853e-03      -7.225530456053e-01      -1.175264484962e+02      -1.176002987196e+02      -7.064346399188e-01      -1.070896701694e+02      -1.174361110038e+02      -1.173495144275e+02       5.198634623224e-01       5.198629645449e-01       2.352005974391e+02       5.187087749947e-02       8.771486245699e-01      -1.720037652784e-07       1.962974607343e-07      -3.668055833937e-11      -2.589223334279e-02      -4.199299519996e-06      -2.592942663487e-02      -8.719554104589e-04      -3.881798516325e-05 
       6.609504622134e-03      -7.014176526760e-01      -1.278453697408e+02      -1.279322958160e+02      -6.737163380525e-01      -1.158124655040e+02      -1.277426471582e+02      -1.276484061958e+02       5.157307742275e-01       5.157305063190e-01       2.558645916320e+02       5.642416157773e-02       8.701825161068e-01      -1.747554364647e-07       1.855709507943e-07      -3.761082426130e-11      -2.833668040585e-02      -4.612995377208e-06      -2.832095501736e-02      -1.007309312186e-03      -4.324304830087e-05 
       6.921000181360e-03      -6.461287429340e-01      -1.390125335618e+02      -1.391149574761e+02      -6.367678953436e-01      -1.251671492764e+02      -1.388962852234e+02      -1.387937568985e+02       5.114195051352e-01       5.114195271736e-01       2.782299149523e+02       6.135182441438e-02       8.629153193073e-01      -1.764796266859e-07       1.649450557547e-07      -3.819578916863e-11      -3.072214446179e-02      -5.072028369478e-06      -3.067558799416e-02      -1.160488264726e-03      -4.788319132675e-05 
       7.247175060160e-03      -6.759545441470e-01      -1.510897853047e+02      -1.512105377969e+02      -6.699414979508e-01      -1.351906889071e+02      -1.509588482278e+02      -1.508474220935e+02       5.069266121483e-01       5.069264607394e-01       3.024210755937e+02       6.668120857892e-02       8.553416494661e-01      -1.780986323394e-07       1.864443116266e-07      -3.937367657245e-11      -3.324112026726e-02      -5.574000195618e-06      -3.325840415709e-02      -1.334056891183e-03      -5.298613715980e-05 
       7.588719909568e-03      -7.027586591874e-01      -1.641422952266e+02      -1.642847062738e+02      -6.774854857515e-01      -1.459208039435e+02      -1.639955220453e+02      -1.638744725133e+02       5.022485323087e-01       5.022483107110e-01       3.285694125475e+02       7.244114092579e-02       8.474555596713e-01      -1.806948462991e-07       2.011161657219e-07      -4.074756550648e-11      -3.629815322816e-02      -6.121551859946e-06      -3.629238277776e-02      -1.530964360635e-03      -5.894249541847e-05 
       7.946356736254e-03      -6.381221706755e-01      -1.782386019120e+02      -1.784066305980e+02      -6.235842267901e-01      -1.573957845790e+02      -1.780749283827e+02      -1.779434247842e+02       4.973817167019e-01       4.973817547516e-01       3.568132611961e+02       7.866198794482e-02       8.392514344991e-01      -1.828740568791e-07       1.764008302245e-07      -4.136167015805e-11      -3.949165400191e-02      -6.724394017522e-06      -3.939715355023e-02      -1.754601219078e-03      -6.540897243608e-05 
       8.320839302068e-03      -6.402416263192e-01      -1.934505435168e+02      -1.936489263069e+02      -6.164520446563e-01      -1.696541780071e+02      -1.932690677707e+02      -1.931263334723e+02       4.923227399936e-01       4.923226618431e-01       3.872978526138e+02       8.537569958169e-02       8.307242313347e-01      -1.845643458287e-07       1.919723068754e-07      -4.171610371560e-11      -4.268058609993e-02      -7.393900833775e-06      -4.268201018298e-02      -2.008857754344e-03      -7.238343279924e-05 
       8.712952702774e-03      -6.325583703387e-01      -2.098527463015e+02      -2.100871063157e+02      -6.088092451274e-01      -1.827339545193e+02      -2.096527708375e+02      -2.094979223472e+02       4.870702581049e-01       4.870702100671e-01       4.201742126315e+02       9.261507161334e-02       8.218688252061e-01      -1.867223454951e-07       1.944427264187e-07      -4.299172662564e-11      -4.631731626866e-02      -8.141751522603e-06      -4.630951730403e-02      -2.298194555742e-03      -8.029297736954e-05 
       9.123511543240e-03      -6.255962027515e-01      -2.275230214449e+02      -2.277999654841e+02      -6.022722883534e-01      -1.966726532652e+02      -2.273040812105e+02      -2.271361840383e+02       4.816201950591e-01       4.816201560644e-01       4.555999309683e+02       1.004148571140e-01       8.126803506010e-01      -1.888798081719e-07       1.991437398729e-07      -4.424644334870e-11      -5.021252527070e-02      -8.971052967652e-06      -5.020677841358e-02      -2.627725564463e-03      -8.905631714549e-05 
       9.553355826116e-03      -6.182034964054e-01      -2.465413821468e+02      -2.468686519050e+02      -5.951025994925e-01      -2.115061329768e+02      -2.463033139740e+02      -2.461213729634e+02       4.759701309011e-01       4.759701022687e-01       4.937373038101e+02       1.088105770623e-01       8.031544798987e-01      -1.911219969685e-07       2.039075230538e-07      -4.559694139728e-11      -5.441178706272e-02      -9.883141042807e-06      -5.440549461926e-02      -3.003306207815e-03      -9.880389022725e-05 
       1.000334327259e-02      -6.105523179471e-01      -2.669892487704e+02      -2.673759861053e+02      -5.877687093515e-01      -2.272675689416e+02      -2.667323529803e+02      -2.665353127728e+02       4.701176445443e-01       4.701176229887e-01       5.347519722106e+02       1.178384960310e-01       7.932872154230e-01      -1.934382604838e-07       2.092722764193e-07      -4.701639168689e-11      -5.892518466971e-02      -1.089057840193e-05      -5.891918490520e-02      -3.431635641861e-03      -1.096441757571e-04 
       1.047433630144e-02      -6.026690289826e-01      -2.889483299415e+02      -2.894053527052e+02      -5.801620284975e-01      -2.439859286807e+02      -2.886735348216e+02      -2.884602791792e+02       4.640609308965e-01       4.640609147832e-01       5.788107054105e+02       1.275350741226e-01       7.830754887741e-01      -1.958538594267e-07       2.151271557993e-07      -4.851952779596e-11      -6.377352016690e-02      -1.201564405434e-05      -6.376755571615e-02      -3.920364019432e-03      -1.217133309724e-04 
       1.096718134364e-02      -5.944985684110e-01      -3.124988273043e+02      -3.130388464155e+02      -5.722992440098e-01      -2.616836875949e+02      -3.122077973604e+02      -3.119771502225e+02       4.577987848449e-01       4.577987728603e-01       6.260776928310e+02       1.379361723874e-01       7.725172800392e-01      -1.983790439312e-07       2.214648973662e-07      -5.010659595187e-11      -6.897396285441e-02      -1.327302492454e-05      -6.896808088344e-02      -4.478189335317e-03      -1.351571225422e-04 
       1.148267766018e-02      -5.860664930453e-01      -3.377169875434e+02      -3.383548098317e+02      -5.641791283207e-01      -2.803739731940e+02      -3.374122139179e+02      -3.371629423432e+02       4.513311187093e-01       4.513311098064e-01       6.767096196635e+02       1.490759646817e-01       7.616124597933e-01      -2.010232154563e-07       2.282906168833e-07      -5.178119788888e-11      -7.454378359628e-02      -1.466574340877e-05      -7.453798378940e-02      -5.114926342843e-03      -1.501363807697e-04 
       1.202153254843e-02      -5.773667167082e-01      -3.646716397853e+02      -3.654244893362e+02      -5.558027832984e-01      -3.000570907758e+02      -3.643566294254e+02      -3.640874488896e+02       4.446596538430e-01       4.446596472486e-01       7.308489786724e+02       1.609854523988e-01       7.503639575654e-01      -2.037961646199e-07       2.355881317371e-07      -5.354414860475e-11      -8.049844012538e-02      -1.620773638635e-05      -8.049272582436e-02      -5.841512674636e-03      -1.668280383306e-04 
       1.258430008717e-02      -5.684064870960e-01      -3.934187100370e+02      -3.943066884579e+02      -5.471751616526e-01      -3.207158480500e+02      -3.930983026086e+02      -3.928078863098e+02       4.377878108486e-01       4.377878059657e-01       7.886133769157e+02       1.736900862440e-01       7.387775496765e-01      -2.067063363222e-07       2.433432647819e-07      -5.539482653038e-11      -8.685066860451e-02      -1.793064559230e-05      -8.684504308555e-02      -6.669892942159e-03      -1.854237763226e-04 
       1.317130184694e-02      -5.591938987626e-01      -4.239961655207e+02      -4.250424164280e+02      -5.383045775379e-01      -3.423119068628e+02      -4.236766240038e+02      -4.233636161198e+02       4.307225814700e-01       4.307225778551e-01       8.500848328559e+02       1.872074375892e-01       7.268650324784e-01      -2.097539948787e-07       2.515301976649e-07      -5.733030845418e-11      -9.360925441394e-02      -1.985338532290e-05      -9.360371883483e-02      -7.612766069013e-03      -2.061204721200e-04 
       1.378253084068e-02      -5.497432518732e-01      -4.564160954126e+02      -4.576469857803e+02      -5.292048061643e-01      -3.647815796739e+02      -4.561052650492e+02      -4.557682998059e+02       4.234748329944e-01       4.234748303128e-01       9.152939715606e+02       2.015437546633e-01       7.146447740303e-01      -2.129290294821e-07       2.601152480331e-07      -5.934511989670e-11      -1.007773199526e-01      -2.197852511516e-05      -1.007718773121e-01      -8.683116530302e-03      -2.291111431725e-04 
       1.441754485614e-02      -5.400755578987e-01      -4.906566743262e+02      -4.921020652162e+02      -5.198960552403e-01      -3.880333773352e+02      -4.903642977994e+02      -4.900020243045e+02       4.160606234904e-01       4.160606214937e-01       9.842041304324e+02       2.166903947921e-01       7.021438074563e-01      -2.162159985879e-07       2.690534461116e-07      -6.143102560452e-11      -1.083505451543e-01      -2.433073092679e-05      -1.083451974037e-01      -9.893580966454e-03      -2.545797493643e-04 
       1.507536209159e-02      -5.302190936465e-01      -5.266536348983e+02      -5.283469249454e+02      -5.104055549778e-01      -4.119465472930e+02      -5.263915810960e+02      -5.260026945664e+02       4.085016000387e-01       4.085015985432e-01       1.056693849891e+03       2.326200892554e-01       6.893986293972e-01      -2.195898195609e-07       2.782886354078e-07      -6.357692159953e-11      -1.163152955469e-01      -2.693257139552e-05      -1.163100446251e-01      -1.125563672453e-02      -2.826838549310e-04 
       1.575437942368e-02      -5.202115073633e-01      -5.642951458705e+02      -5.662730334217e+02      -5.007695548280e-01      -4.363731259078e+02      -5.640775087293e+02      -5.636607855819e+02       4.008265273350e-01       4.008265262049e-01       1.132546066843e+03       2.492845619893e-01       6.764577069004e-01      -2.230167499387e-07       2.877546673520e-07      -6.576910364605e-11      -1.246474336094e-01      -2.979553441194e-05      -1.246422809955e-01      -1.277879855193e-02      -3.135403803574e-04 
       1.645233873034e-02      -5.100979718164e-01      -6.034173049851e+02      -6.057194622452e+02      -4.910315610486e-01      -4.611397296386e+02      -6.032605209823e+02      -6.028148571962e+02       3.930699484972e-01       3.930699476333e-01       1.211438924490e+03       2.666125560355e-01       6.633792515336e-01      -2.264584200534e-07       2.973755577315e-07      -6.799142909525e-11      -1.333113312749e-01      -3.292835110546e-05      -1.333062780175e-01      -1.446980638531e-02      -3.472140285732e-04 
       1.716636530373e-02      -4.999310220315e-01      -6.438076741859e+02      -6.464761205086e+02      -4.812421637264e-01      -4.860533327746e+02      -6.437304215927e+02      -6.432548685891e+02       3.852720541307e-01       3.852720534606e-01       1.292952241017e+03       2.845112854937e-01       6.502309983829e-01      -2.298755433362e-07       3.070682906160e-07      -7.022590380045e-11      -1.422605961124e-01      -3.633714808875e-05      -1.422556427469e-01      -1.633206426289e-02      -3.837098304476e-04 
       1.789309116626e-02      -4.897672986801e-01      -6.852130580092e+02      -6.882914140499e+02      -4.714559059984e-01      -5.109077468200e+02      -6.852360377693e+02      -6.847298326193e+02       3.774762039711e-01       3.774762034419e-01       1.376582828100e+03       3.028698160455e-01       6.370860324294e-01      -2.332296322499e-07       3.167450605477e-07      -7.245325601929e-11      -1.514397615169e-01      -4.002123649561e-05      -1.514349080228e-01      -1.836525070161e-02      -4.229684824577e-04 
       1.862885571852e-02      -4.796643987862e-01      -7.273543305114e+02      -7.308868215917e+02      -4.617282497061e-01      -5.354934528183e+02      -7.274997648832e+02      -7.269623497716e+02       3.697265128951e-01       3.697265124686e-01       1.461773643183e+03       3.215654880161e-01       6.240187192213e-01      -2.364849637849e-07       3.263171022693e-07      -7.465386463864e-11      -1.607874982154e-01      -4.397215787054e-05      -1.607827440081e-01      -2.056520297806e-02      -4.648676693302e-04 
       1.936995326311e-02      -4.696771183050e-01      -7.699445490700e+02      -7.739750126513e+02      -4.521119583720e-01      -5.596096945879e+02      -7.702355957265e+02      -7.696666241138e+02       3.620649641536e-01       3.620649638021e-01       1.547950025303e+03       3.404718817663e-01       6.110998355935e-01      -2.396084055792e-07       3.356996519683e-07      -7.680888220419e-11      -1.702405969261e-01      -4.817522764052e-05      -1.702359408831e-01      -2.292406958889e-02      -5.092284362944e-04 
       2.011288192339e-02      -4.598536500304e-01      -8.127066099348e+02      -8.172777569953e+02      -4.426534378286e-01      -5.830772356410e+02      -8.131669163535e+02      -8.125662460097e+02       3.545284770155e-01       3.545284767192e-01       1.634555513991e+03       3.594666799223e-01       5.983916198454e-01      -2.425698166215e-07       3.448169814142e-07      -7.890144664753e-11      -1.797378994348e-01      -5.261322380342e-05      -1.797333399611e-01      -2.543074049283e-02      -5.558258895005e-04 
       2.085454900126e-02      -4.502336365773e-01      -8.553896867262e+02      -8.605423680529e+02      -4.333908616789e-01      -6.057508387278e+02      -8.560428908371e+02      -8.554105647860e+02       3.471474068879e-01       3.471474066324e-01       1.721084736106e+03       3.784389110168e-01       5.859452405929e-01      -2.453424970494e-07       3.536078130080e-07      -8.091791675907e-11      -1.892239203962e-01      -5.726629336134e-05      -1.892194555084e-01      -2.807165495389e-02      -6.044045348593e-04 
       2.159240335812e-02      -4.408478348771e-01      -8.977816709175e+02      -9.035542020045e+02      -4.243538479545e-01      -6.275283408020e+02      -8.986509014909e+02      -8.979871197664e+02       3.399452885325e-01       3.399452883078e-01       1.807108404009e+03       3.972944539398e-01       5.738003640104e-01      -2.479049306817e-07       3.620293855218e-07      -8.284881753206e-11      -1.986515995566e-01      -6.210976770792e-05      -1.986472269699e-01      -3.083194819288e-02      -6.546973933642e-04 
       2.232448768201e-02      -4.317164582721e-01      -9.397106309413e+02      -9.461387512701e+02      -4.155618626941e-01      -6.483503693632e+02      -9.408185118828e+02      -9.401236018192e+02       3.329375745704e-01       3.329375743692e-01       1.892277502540e+03       4.159569227104e-01       5.619830299154e-01      -2.502428274537e-07       3.700570205562e-07      -8.468875056823e-11      -2.079827441230e-01      -6.712242807830e-05      -2.079784613552e-01      -3.369659873777e-02      -7.064444325668e-04 
       2.304942252117e-02      -4.228519686818e-01      -9.810488832800e+02      -9.881654400968e+02      -4.070269063083e-01      -6.681987881166e+02      -9.824172258428e+02      -9.816916095815e+02       3.261338001944e-01       3.261338000116e-01       1.976330880194e+03       4.343693484334e-01       5.505093095727e-01      -2.523503687211e-07       3.776838533189e-07      -8.643634092129e-11      -2.171888697699e-01      -7.228260362042e-05      -2.171846742167e-01      -3.665174601855e-02      -7.594120404443e-04 
       2.376634395220e-02      -4.142597794230e-01      -1.021708163640e+03      -1.029542963302e+03      -3.987541918219e-01      -6.870871210203e+02      -1.023357729091e+03      -1.022601894599e+03       3.195380943478e-01       3.195380941796e-01       2.059085926605e+03       4.524920709846e-01       5.393861584861e-01      -2.542308308408e-07       3.849165379235e-07      -8.809325973857e-11      -2.262501464881e-01      -7.756144173747e-05      -2.262460354923e-01      -3.968558344870e-02      -8.134040129799e-04 
       2.447481770068e-02      -4.059382349840e-01      -1.061629582531e+03      -1.070210182778e+03      -3.907421213832e-01      -7.050472981112e+02      -1.063580583055e+03      -1.062795062008e+03       3.131492501155e-01       3.131492499591e-01       2.140420365555e+03       4.702986956632e-01       5.286115630518e-01      -2.558953496782e-07       3.917691162916e-07      -8.966283546774e-11      -2.351533769123e-01      -8.295350663010e-05      -2.351493478316e-01      -4.278874232425e-02      -8.682697861780e-04 
       2.517474787071e-02      -3.978842990277e-01      -1.100789298789e+03      -1.110139982818e+03      -3.829877660936e-01      -7.221260749485e+02      -1.103060245961e+03      -1.102245588688e+03       3.069650044611e-01       3.069650043146e-01       2.220279965635e+03       4.877778190074e-01       5.181817300850e-01      -2.573619813198e-07       3.982623157315e-07      -9.114989480268e-11      -2.438928592836e-01      -8.843672753394e-05      -2.438889095037e-01      -4.595478842810e-02      -9.239064945358e-04 
       2.586629197025e-02      -3.900892809424e-01      -1.139176462470e+03      -1.149319567571e+03      -3.754827511867e-01      -7.383672937203e+02      -1.141785043532e+03      -1.140941808768e+03       3.009787810458e-01       3.009787809076e-01       2.298639135143e+03       5.049242091163e-01       5.080856011905e-01      -2.586502426343e-07       4.044146440540e-07      -9.255873809405e-11      -2.524659775688e-01      -9.399087433523e-05      -2.524621045582e-01      -4.917940287238e-02      -9.802454645138e-04 
       2.654978813385e-02      -3.825440098983e-01      -1.176800037851e+03      -1.187755480636e+03      -3.682182387727e-01      -7.538133638748e+02      -1.179762409077e+03      -1.178891149853e+03       2.951836528518e-01       2.951836527207e-01       2.375510961271e+03       5.217411117710e-01       4.983115323242e-01      -2.597820853379e-07       4.102439370435e-07      -9.389349212265e-11      -2.608743545707e-01      -9.960478895756e-05      -2.608705558855e-01      -5.246029715523e-02      -1.037253198000e-03 
       2.722569633342e-02      -3.752390391174e-01      -1.213683189636e+03      -1.225468338435e+03      -3.611851247324e-01      -7.685018419368e+02      -1.217013591417e+03      -1.216114844887e+03       2.895724851900e-01       2.895724850652e-01       2.450936676871e+03       5.382379048231e-01       4.888475306013e-01      -2.607775522927e-07       4.157657892460e-07      -9.515775986204e-11      -2.691226791254e-01      -1.052640172383e-04      -2.691189524116e-01      -5.579658093813e-02      -1.094919124849e-03 
       2.789455293640e-02      -3.681631878364e-01      -1.249852597473e+03      -1.262483068845e+03      -3.543726363011e-01      -7.824610105782e+02      -1.253563832042e+03      -1.252638116568e+03       2.841368032613e-01       2.841368031420e-01       2.524966137690e+03       5.544257505141e-01       4.796793400367e-01      -2.616545375172e-07       4.209912691697e-07      -9.635410008579e-11      -2.772165322461e-01      -1.109587528864e-04      -2.772128752570e-01      -5.918789276478e-02      -1.153241973766e-03 
       2.855693681082e-02      -3.613047420733e-01      -1.285338118689e+03      -1.298827750067e+03      -3.477694893065e-01      -7.957122413453e+02      -1.289441379832e+03      -1.288489192803e+03       2.788676907606e-01       2.788676906463e-01       2.597655500133e+03       5.703171342168e-01       4.707919494494e-01      -2.624251411456e-07       4.259282051135e-07      -9.748432080419e-11      -2.851621565061e-01      -1.166733127856e-04      -2.851585671084e-01      -6.263396748240e-02      -1.212221643326e-03 
       2.921344482475e-02      -3.546551344582e-01      -1.320183802246e+03      -1.334543894531e+03      -3.413674295651e-01      -8.082795937162e+02      -1.324687875165e+03      -1.323709683147e+03       2.737586483074e-01       2.737586481976e-01       2.669087789063e+03       5.859304703410e-01       4.621744239649e-01      -2.631011238994e-07       4.305861856194e-07      -9.855063142335e-11      -2.929687590277e-01      -1.224014134607e-04      -2.929652351705e-01      -6.613490263770e-02      -1.271867657840e-03 
       2.986467467311e-02      -3.482033646810e-01      -1.354424712236e+03      -1.369665074467e+03      -3.351558620299e-01      -8.201794438297e+02      -1.359336864242e+03      -1.358333108985e+03       2.688012849694e-01       2.688012848637e-01       2.739330148934e+03       6.012805960300e-01       4.538126307958e-01      -2.636892291504e-07       4.349708626569e-07      -9.955433850952e-11      -3.006437582756e-01      -1.281357604158e-04      -3.006402980150e-01      -6.969001620683e-02      -1.332176250375e-03 
       3.051121324598e-02      -3.419397082561e-01      -1.388099195768e+03      -1.404227914415e+03      -3.291254217126e-01      -8.314298124209e+02      -1.393424959803e+03      -1.392396056006e+03       2.639881580742e-01       2.639881579723e-01       2.808455828829e+03       6.163836802920e-01       4.456940261277e-01      -2.641934666495e-07       4.390888643145e-07      -1.004969676348e-10      -3.081952386591e-01      -1.338562015856e-04      -3.081918401460e-01      -7.329838465399e-02      -1.393138843699e-03 
       3.115362908813e-02      -3.358563961234e-01      -1.421251821986e+03      -1.438274786324e+03      -3.232686269296e-01      -8.420534802213e+02      -1.426994579202e+03      -1.425940910245e+03       2.593133294757e-01       2.593133293773e-01       2.876549572647e+03       6.312584630066e-01       4.378086043355e-01      -2.646171039898e-07       4.429493325231e-07      -1.013806184878e-10      -3.156325700418e-01      -1.395610952764e-04      -3.156292315033e-01      -7.695910042807e-02      -1.454751148374e-03 
       3.179246781784e-02      -3.299450748110e-01      -1.453922020262e+03      -1.471843247911e+03      -3.175774336408e-01      -8.520723720097e+02      -1.460083334247e+03      -1.459005255748e+03       2.547703975030e-01       2.547703974079e-01       2.943686495821e+03       6.459215532966e-01       4.301455733106e-01      -2.649627033812e-07       4.465609078343e-07      -1.022072779626e-10      -3.229640569035e-01      -1.452312032161e-04      -3.229607766483e-01      -8.067085275038e-02      -1.516999287779e-03 
       3.242824964662e-02      -3.241971630710e-01      -1.486143692445e+03      -1.504966410229e+03      -3.120435816412e-01      -8.615080557467e+02      -1.492724286696e+03      -1.491622129872e+03       2.503527572997e-01       2.503527572077e-01       3.009932820457e+03       6.603875193062e-01       4.226937885876e-01      -2.652285088759e-07       4.499320616491e-07      -1.029788834991e-10      -3.301969832311e-01      -1.508751962028e-04      -3.301937596531e-01      -8.443203508107e-02      -1.579868273105e-03 
       3.306146836151e-02      -3.186078455263e-01      -1.517966983740e+03      -1.537690916464e+03      -3.066624334755e-01      -8.703917781817e+02      -1.524964383374e+03      -1.523838444803e+03       2.460567109341e-01       2.460567108449e-01       3.075381832929e+03       6.746770746820e-01       4.154470138347e-01      -2.654194556536e-07       4.530763091672e-07      -1.036985359384e-10      -3.373417058009e-01      -1.564502069289e-04      -3.373385373410e-01      -8.824196362217e-02      -1.643351834799e-03 
       3.369259130286e-02      -3.131703703450e-01      -1.549428734496e+03      -1.570052538436e+03      -3.014274869203e-01      -8.787498509665e+02      -1.556839419170e+03      -1.555689969008e+03       2.418771129443e-01       2.418771128579e-01       3.140105076872e+03       6.888060643932e-01       4.083965838323e-01      -2.655371750855e-07       4.560045772526e-07      -1.043687438788e-10      -3.444061470316e-01      -1.619797210408e-04      -3.444030321966e-01      -9.209946454426e-02      -1.707444162616e-03 
       3.432206000051e-02      -3.078782512187e-01      -1.580563618413e+03      -1.602084187651e+03      -2.963324993674e-01      -8.866078332550e+02      -1.588382464153e+03      -1.587209748159e+03       2.378089366963e-01       2.378089366125e-01       3.204168375302e+03       7.027890200567e-01       4.015340060994e-01      -2.655807640983e-07       4.587275168393e-07      -1.049919436699e-10      -3.513975726668e-01      -1.674284551828e-04      -3.513945100283e-01      -9.600336498192e-02      -1.772129953122e-03 
       3.495029122750e-02      -3.027267363087e-01      -1.611412632369e+03      -1.633824763947e+03      -2.913728949971e-01      -8.939949607311e+02      -1.619632593502e+03      -1.618436828590e+03       2.338485520075e-01       2.338485519261e-01       3.267649527894e+03       7.166432066078e-01       3.948531643388e-01      -2.655533769912e-07       4.612577435304e-07      -1.055710266023e-10      -3.583246151278e-01      -1.728024760675e-04      -3.583216033039e-01      -9.995304639778e-02      -1.837409573936e-03 
       3.557767830186e-02      -2.977116039204e-01      -1.642017085231e+03      -1.665313436665e+03      -2.865446091748e-01      -9.009410071796e+02      -1.650629162229e+03      -1.649410536274e+03       2.299927131516e-01       2.299927130727e-01       3.330626873330e+03       7.303859819944e-01       3.883485833587e-01      -2.654570186939e-07       4.636082161008e-07      -1.061089596877e-10      -3.651959533469e-01      -1.780823433774e-04      -3.651929909972e-01      -1.039480344579e-01      -1.903281697347e-03 
       3.620459251805e-02      -2.928278925410e-01      -1.672411657277e+03      -1.696582977392e+03      -2.818428645250e-01      -9.074731200600e+02      -1.681405147857e+03      -1.680163824397e+03       2.262376136992e-01       2.262376136225e-01       3.393165954784e+03       7.440319002877e-01       3.820138447370e-01      -2.652942516855e-07       4.657905495514e-07      -1.066084066026e-10      -3.720188643109e-01      -1.832500556712e-04      -3.720159501439e-01      -1.079874953374e-01      -1.969738586679e-03 
       3.683138462739e-02      -2.880721155105e-01      -1.702637089917e+03      -1.727672004180e+03      -2.772643041712e-01      -9.136223793815e+02      -1.711999378815e+03      -1.710735492732e+03       2.225805818068e-01       2.225805817323e-01       3.455344008359e+03       7.575980995527e-01       3.758444440855e-01      -2.650667305533e-07       4.678184292699e-07      -1.070724994967e-10      -3.788019170181e-01      -1.883087417222e-04      -3.787990497763e-01      -1.120710665023e-01      -2.036783841628e-03 
       3.745838631308e-02      -2.834405956999e-01      -1.732730732848e+03      -1.758615903796e+03      -2.728053898802e-01      -9.194194587957e+02      -1.742447469314e+03      -1.741161129206e+03       2.190187641070e-01       2.190187640347e-01       3.517231807591e+03       7.711002406310e-01       3.698355593006e-01      -2.647769328033e-07       4.697053171922e-07      -1.075043206699e-10      -3.855529418522e-01      -1.932453826804e-04      -3.855501203155e-01      -1.161983831658e-01      -2.104417868259e-03 
       3.808591162448e-02      -2.789291975010e-01      -1.762725532426e+03      -1.789445479409e+03      -2.684621381959e-01      -9.248957849452e+02      -1.772780555148e+03      -1.771471846639e+03       2.155490056312e-01       2.155490055609e-01       3.578890958819e+03       7.845520892407e-01       3.639818763760e-01      -2.644263912803e-07       4.714649466906e-07      -1.079070132347e-10      -3.922788216321e-01      -1.980399733107e-04      -3.922760446203e-01      -1.203688742322e-01      -2.172636076014e-03 
       3.871425834856e-02      -2.745357597173e-01      -1.792664914891e+03      -1.820201987848e+03      -2.642324681489e-01      -9.300879184831e+02      -1.803040152013e+03      -1.801709130079e+03       2.121696509193e-01       2.121696508509e-01       3.640403975696e+03       7.979719638591e-01       3.582806046890e-01      -2.640186594821e-07       4.731137245139e-07      -1.082843376306e-10      -3.989887155753e-01      -2.026831936905e-04      -3.989859819295e-01      -1.245831434125e-01      -2.241454873813e-03 
       3.934370930598e-02      -2.702571174495e-01      -1.822584491624e+03      -1.850918877906e+03      -2.601133339922e-01      -9.350319406410e+02      -1.833260073633e+03      -1.831906768285e+03       2.088782513343e-01       2.088782512678e-01       3.701837755811e+03       8.113747425121e-01       3.527276084536e-01      -2.635573004202e-07       4.746676968017e-07      -1.086399628223e-10      -4.056900626631e-01      -2.071650284991e-04      -4.056873712561e-01      -1.288418101325e-01      -2.310889104699e-03 
       3.997453356526e-02      -2.660903812517e-01      -1.852520251018e+03      -1.881630120753e+03      -2.561019537162e-01      -9.397651300935e+02      -1.863474644042e+03      -1.862099059937e+03       2.056725927034e-01       2.056725926388e-01       3.763260241506e+03       8.247755666737e-01       3.473191548702e-01      -2.630468042543e-07       4.761434927093e-07      -1.089776959402e-10      -4.123904336040e-01      -2.114826398609e-04      -4.123877833369e-01      -1.331462840594e-01      -2.380966360362e-03 
       4.060698757339e-02      -2.620329672898e-01      -1.882509483258e+03      -1.912370680965e+03      -2.521958374849e-01      -9.443256358908e+02      -1.893719225439e+03      -1.892321341108e+03       2.025507170953e-01       2.025507170324e-01       3.824741361929e+03       8.381900792792e-01       3.420519505731e-01      -2.624928241125e-07       4.775581856697e-07      -1.093014485449e-10      -4.190976498409e-01      -2.156121542671e-04      -4.190950396396e-01      -1.374991991965e-01      -2.451729181136e-03 
       4.124131620360e-02      -2.580829297822e-01      -1.912592743628e+03      -1.943179002640e+03      -2.483931121532e-01      -9.487515588858e+02      -1.924032575644e+03      -1.922612340972e+03       1.995111286443e-01       1.995111285831e-01       3.886358005280e+03       8.516353686621e-01       3.369234721492e-01      -2.619027475793e-07       4.789289575854e-07      -1.096151503304e-10      -4.258202555214e-01      -2.195438442988e-04      -4.258176843310e-01      -1.419044116217e-01      -2.523240792021e-03 
