# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=4
# for k=1.0969e-05 to 218.908 h/Mpc,
# number of wavenumbers equal to 595
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_ncdm[0]              7:d_m                    8:d_tot                  9:phi                   10:psi                   11:h                     12:h_prime               13:eta                   14:eta_prime             15:H_T_Nb_prime          16:k2gamma_Nb            17:t_g                   18:t_b                   19:t_ur                  20:t_ncdm[0]             21:t_tot              
       1.096718134364e-02      -6.512879734012e-01      -1.893753155324e+02      -1.898855876721e+02      -6.065492672251e-01      -1.484057140029e+02      -1.892037846733e+02      -1.889708029853e+02       4.623938784449e-01       4.623937609290e-01       3.797711753443e+02       1.081949738305e-01       7.730985111783e-01      -4.172833066242e-07       4.783850971726e-07      -1.319578663684e-10      -5.410624931778e-02      -1.605697787608e-05      -5.409325245465e-02      -5.448514718142e-03      -1.704700021785e-04 
       1.148267766018e-02      -6.431822863047e-01      -2.046493459126e+02      -2.052541900823e+02      -5.981724134245e-01      -1.585111867951e+02      -2.044812437651e+02      -2.042294427724e+02       4.558680884289e-01       4.558679978320e-01       4.105083801646e+02       1.169357433140e-01       7.622000312850e-01      -4.210775311810e-07       4.896003493373e-07      -1.361247912711e-10      -5.848236783093e-02      -1.788823028451e-05      -5.846902673488e-02      -6.178801473127e-03      -1.885666790020e-04 
       1.202153254843e-02      -6.331634397905e-01      -2.209727100528e+02      -2.216889900223e+02      -5.891799738617e-01      -1.691068344118e+02      -2.208139379442e+02      -2.205420184376e+02       4.491367277781e-01       4.491366628823e-01       4.433779800447e+02       1.262809040378e-01       7.509580934958e-01      -4.248856067079e-07       5.006227002727e-07      -1.403511287216e-10      -6.315325018688e-02      -1.993469552261e-05      -6.314015297895e-02      -7.003351205457e-03      -2.085505193922e-04 
       1.258430008717e-02      -6.234826469807e-01      -2.383786401004e+02      -2.392260162196e+02      -5.801219889848e-01      -1.801769673921e+02      -2.382367182731e+02      -2.379433406643e+02       4.422033953558e-01       4.422033463747e-01       4.784520324392e+02       1.362504844155e-01       7.393785245489e-01      -4.288067183412e-07       5.134295108742e-07      -1.447332471631e-10      -6.813749730422e-02      -2.224766511487e-05      -6.812521315191e-02      -7.934408102533e-03      -2.306427001982e-04 
       1.317130184694e-02      -6.133499400304e-01      -2.568894081404e+02      -2.578905343755e+02      -5.706533865418e-01      -1.916932709889e+02      -2.567736156822e+02      -2.564574096146e+02       4.350751419092e-01       4.350751062720e-01       5.157810687510e+02       1.468583789143e-01       7.274731309331e-01      -4.328564676587e-07       5.268467382195e-07      -1.492492307091e-10      -7.344174118720e-02      -2.485809214993e-05      -7.342922151411e-02      -8.984952487022e-03      -2.550467518953e-04 
       1.378253084068e-02      -6.030128094768e-01      -2.765114593345e+02      -2.776922069340e+02      -5.610268618861e-01      -2.036126330335e+02      -2.764330356821e+02      -2.760926209912e+02       4.277628494971e-01       4.277628231520e-01       5.553844138679e+02       1.581096421795e-01       7.152602649266e-01      -4.370246901139e-07       5.412315515721e-07      -1.538889495399e-10      -7.906702779918e-02      -2.776964619615e-05      -7.905480544804e-02      -1.016813584714e-02      -2.819569019173e-04 
       1.441754485614e-02      -5.924137308166e-01      -2.972306985999e+02      -2.986203686555e+02      -5.511585485284e-01      -2.158765309162e+02      -2.972030957964e+02      -2.968371068922e+02       4.202827665983e-01       4.202827471696e-01       5.972407373109e+02       1.699975851251e-01       7.027669280039e-01      -4.413051628258e-07       5.562819981703e-07      -1.586286418491e-10      -8.501086452809e-02      -3.102404222531e-05      -8.499879864683e-02      -1.149652270650e-02      -3.115589428784e-04 
       1.507536209159e-02      -5.816090823667e-01      -3.190072027602e+02      -3.206385749644e+02      -5.411028278042e-01      -2.284111327300e+02      -3.190462796926e+02      -3.186533974529e+02       4.126566832422e-01       4.126566688560e-01       6.412771499288e+02       1.825009444624e-01       6.900295569966e-01      -4.456622396936e-07       5.718886078508e-07      -1.634470135595e-10      -9.126231022468e-02      -3.465986715522e-05      -9.125047015339e-02      -1.298115613330e-02      -3.440017211111e-04 
       1.575437942368e-02      -5.706407763609e-01      -3.417722228618e+02      -3.436813448827e+02      -5.308925066819e-01      -2.411298216075e+02      -3.418963037755e+02      -3.414752909833e+02       4.049135875599e-01       4.049135768415e-01       6.873626897655e+02       1.955819485463e-01       6.770965323795e-01      -4.500466303006e-07       5.878899523678e-07      -1.683126429008e-10      -9.780259439481e-02      -3.869886387366e-05      -9.779097490994e-02      -1.463068373842e-02      -3.793840669578e-04 
       1.645233873034e-02      -5.595560535495e-01      -3.654254651636e+02      -3.676513338623e+02      -5.205746310345e-01      -2.539351454242e+02      -3.656553762251e+02      -3.652051163562e+02       3.970882930184e-01       3.970882849712e-01       7.353026677245e+02       2.091847794045e-01       6.640259680593e-01      -4.543963207906e-07       6.041143057399e-07      -1.731893199813e-10      -1.046037856822e-01      -4.315837510836e-05      -1.045923895294e-01      -1.645057071817e-02      -4.177425892002e-04 
       1.716636530373e-02      -5.484133459152e-01      -3.898373269574e+02      -3.924212676128e+02      -5.102026940760e-01      -2.667222853560e+02      -3.901961989046e+02      -3.897157323940e+02       3.892213118831e-01       3.892213057723e-01       7.848425352257e+02       2.232367057028e-01       6.508855000223e-01      -4.586502372646e-07       6.203914537961e-07      -1.780376727615e-10      -1.116295239252e-01      -4.805266450999e-05      -1.116183528906e-01      -1.844267364905e-02      -4.590470247427e-04 
       1.789309116626e-02      -5.372743954513e-01      -4.148536491910e+02      -4.178385861968e+02      -4.998343958220e-01      -2.793818945210e+02      -4.153666014904e+02      -4.148551562569e+02       3.813563549363e-01       3.813563502297e-01       8.356771723935e+02       2.376507317512e-01       6.377481186398e-01      -4.627527293233e-07       6.365469219646e-07      -1.828160539453e-10      -1.188363122364e-01      -5.338570680402e-05      -1.188253658991e-01      -2.060503311444e-02      -5.031981866484e-04 
       1.862885571852e-02      -5.262023052884e-01      -4.403048061177e+02      -4.437342867704e+02      -4.895284619937e-01      -2.918040893136e+02      -4.409983506053e+02      -4.404553617347e+02       3.735378967099e-01       3.735378930214e-01       8.874685735408e+02       2.523306355359e-01       6.246881043909e-01      -4.666555389357e-07       6.524100839384e-07      -1.874822365299e-10      -1.261760404874e-01      -5.914842756995e-05      -1.261653177557e-01      -2.293190456484e-02      -5.500321422703e-04 
       1.936995326311e-02      -5.152570517817e-01      -4.660167130284e+02      -4.699339302272e+02      -4.793406880302e-01      -3.038837485424e+02      -4.669180732153e+02      -4.663431892233e+02       3.658082618423e-01       3.658082588928e-01       9.398678604544e+02       2.671772146929e-01       6.117761558756e-01      -4.703150293612e-07       6.678197952852e-07      -1.919954577620e-10      -1.335991090573e-01      -6.532217744956e-05      -1.335886073506e-01      -2.541392264523e-02      -5.993282466520e-04 
       2.011288192339e-02      -5.044913462708e-01      -4.918214691877e+02      -4.962685298211e+02      -4.693201577593e-01      -3.155270198542e+02      -4.929580441158e+02      -4.923511199683e+02       3.582046663634e-01       3.582046639528e-01       9.925370596422e+02       2.820944553854e-01       5.990744396456e-01      -4.736887420978e-07       6.826325664675e-07      -1.963191422333e-10      -1.410575119588e-01      -7.188362099860e-05      -1.410472276917e-01      -2.803841831490e-02      -6.508195506727e-04 
       2.085454900126e-02      -4.939485770601e-01      -5.175673296656e+02      -5.225845282659e+02      -4.595072556051e-01      -3.266588194576e+02      -5.189661260270e+02      -5.183272039557e+02       3.507577078680e-01       3.507577058530e-01       1.045169056532e+03       2.969952131057e-01       5.866340582628e-01      -4.767381421955e-07       6.967338239872e-07      -2.004241742264e-10      -1.485076778234e-01      -7.880437882707e-05      -1.484976065522e-01      -3.079005346999e-02      -7.042066585860e-04 
       2.159240335812e-02      -4.836624261372e-01      -5.431262210068e+02      -5.487513772125e+02      -4.499333392666e-01      -3.372292239869e+02      -5.448133221025e+02      -5.441426031261e+02       3.434911096196e-01       3.434911078984e-01       1.097502754425e+03       3.118055361286e-01       5.744946221499e-01      -4.794263585006e-07       7.100476829201e-07      -2.042918510577e-10      -1.559126314748e-01      -8.604767988283e-05      -1.559027680646e-01      -3.365186655820e-02      -7.591760179362e-04 
       2.232448768201e-02      -4.736550667851e-01      -5.683944288051e+02      -5.746628386770e+02      -4.406190589345e-01      -3.472147532070e+02      -5.703949844603e+02      -5.696927983866e+02       3.364204509166e-01       3.364204494165e-01       1.149325677354e+03       3.264653677473e-01       5.626821306656e-01      -4.817248422889e-07       7.225381509292e-07      -2.079143362855e-10      -1.632423449979e-01      -9.358140857025e-05      -1.632326838736e-01      -3.660645731276e-02      -8.154197472414e-04 
       2.304942252117e-02      -4.639402179324e-01      -5.932951546504e+02      -6.002392759436e+02      -4.315771919041e-01      -3.566181661941e+02      -5.956331088212e+02      -5.948998813987e+02       3.295553548254e-01       3.295553534948e-01       1.200478551887e+03       3.409298787495e-01       5.512126385039e-01      -4.836213091489e-07       7.342097545927e-07      -2.112948931285e-10      -1.704744040614e-01      -1.013721293817e-04      -1.704649393747e-01      -3.963752563181e-02      -8.726582805404e-04 
       2.376634395220e-02      -4.545238686323e-01      -6.177755168912e+02      -6.254248396968e+02      -4.228133168072e-01      -3.654628058604e+02      -6.204734511424e+02      -6.197096747445e+02       3.228999968529e-01       3.228999956546e-01       1.250849679394e+03       3.551678263766e-01       5.400931045723e-01      -4.851156572609e-07       7.450983658969e-07      -2.144453967746e-10      -1.775931874067e-01      -1.093733794908e-04      -1.775839131883e-01      -4.273107256066e-02      -9.306547841528e-04 
       2.447481770068e-02      -4.454042937682e-01      -6.418002532566e+02      -6.501820326796e+02      -4.143258269814e-01      -3.737840262589e+02      -6.448799163268e+02      -6.440861275082e+02       3.164531850217e-01       3.164531839287e-01       1.300364065359e+03       3.691583940869e-01       5.293215487851e-01      -4.862274433279e-07       7.552575223881e-07      -2.173823745412e-10      -1.845882867276e-01      -1.175770558809e-04      -1.845791970435e-01      -4.587608331850e-02      -9.892302805112e-04 
       2.517474787071e-02      -4.365782162360e-01      -6.653556809550e+02      -6.744939531663e+02      -4.061116606511e-01      -3.816252199219e+02      -6.688369699243e+02      -6.680137240617e+02       3.102126639776e-01       3.102126629701e-01       1.348987906333e+03       3.828925522382e-01       5.188942277623e-01      -4.869916253677e-07       7.647537703973e-07      -2.201258394362e-10      -1.914551871420e-01      -1.259477168294e-04      -1.914462761191e-01      -4.906528203057e-02      -1.048265874038e-03 
       2.586629197025e-02      -4.280361280617e-01      -6.884355940586e+02      -6.983525027300e+02      -3.981619494930e-01      -3.890263570175e+02      -6.923375019591e+02      -6.914853628396e+02       3.041718244724e-01       3.041718235357e-01       1.396705005460e+03       3.963661433592e-01       5.088001417300e-01      -4.874503291074e-07       7.736465402972e-07      -2.226935391257e-10      -1.981918097301e-01      -1.344505446385e-04      -1.981830716796e-01      -5.229436293077e-02      -1.107690088271e-03 
       2.654978813385e-02      -4.197679834924e-01      -7.110460446571e+02      -7.217613410951e+02      -3.904673232456e-01      -3.960231920392e+02      -7.153860026609e+02      -7.145055281877e+02       2.983237047469e-01       2.983237038698e-01       1.443522682190e+03       4.095816832975e-01       4.990277111504e-01      -4.876503002367e-07       7.819887463652e-07      -2.251011718290e-10      -2.047994122209e-01      -1.430678030843e-04      -2.047908416487e-01      -5.556188116760e-02      -1.167481226737e-03 
       2.722569633342e-02      -4.117633921452e-01      -7.332017883254e+02      -7.447327133212e+02      -3.830180853195e-01      -4.026444987551e+02      -7.379953379376e+02      -7.370870698486e+02       2.926611274290e-01       2.926611266028e-01       1.489465426642e+03       4.225465252192e-01       4.895650066773e-01      -4.876379870166e-07       7.898222938902e-07      -2.273611359569e-10      -2.112816709980e-01      -1.517743561626e-04      -2.112732626096e-01      -5.886844968954e-02      -1.227650462698e-03 
       2.789455293640e-02      -4.040100553835e-01      -7.549195157181e+02      -7.672815850681e+02      -3.758027654572e-01      -4.089095636396e+02      -7.601807972815e+02      -7.592452582103e+02       2.871755572670e-01       2.871755564849e-01       1.534563170136e+03       4.352694331864e-01       4.803978265002e-01      -4.874545048884e-07       7.971733880003e-07      -2.294812278557e-10      -2.176429678533e-01      -1.605526708076e-04      -2.176347165932e-01      -6.221561717945e-02      -1.288224923384e-03 
       2.855693681082e-02      -3.964950534525e-01      -7.762178777884e+02      -7.894248667870e+02      -3.688093170156e-01      -4.148298518494e+02      -7.819594745331e+02      -7.809971658520e+02       2.818580017177e-01       2.818580009742e-01       1.578849733574e+03       4.477602182417e-01       4.715111982206e-01      -4.871298106134e-07       8.040556039431e-07      -2.314655420159e-10      -2.238882080561e-01      -1.693780678424e-04      -2.238801091208e-01      -6.560518090560e-02      -1.349235143148e-03 
       2.921344482475e-02      -3.892089314737e-01      -7.971244557723e+02      -8.111876200040e+02      -3.620289212496e-01      -4.204148750393e+02      -8.033565845159e+02      -8.023679764035e+02       2.767019087254e-01       2.767019080162e-01       1.622375240008e+03       4.600333464169e-01       4.628942233260e-01      -4.866946252916e-07       8.104806695478e-07      -2.333175994697e-10      -2.300246244384e-01      -1.782392600185e-04      -2.300166732085e-01      -6.903925278663e-02      -1.410722075170e-03 
       2.986467467311e-02      -3.821395818240e-01      -8.176610545130e+02      -8.325901792550e+02      -3.554502957193e-01      -4.256678340169e+02      -8.243924334396e+02      -8.233779709839e+02       2.716988122892e-01       2.716988116107e-01       1.665180358510e+03       4.721004705056e-01       4.545327912737e-01      -4.861629502064e-07       8.164492976401e-07      -2.350377237119e-10      -2.360580431577e-01      -1.871215407095e-04      -2.360502352528e-01      -7.251889735151e-02      -1.472708572167e-03 
       3.051121324598e-02      -3.752762856922e-01      -8.378515220425e+02      -8.536547217086e+02      -3.490634531350e-01      -4.305915529832e+02      -8.450891679337e+02      -8.440492689263e+02       2.668411969353e-01       2.668411962846e-01       1.707309443417e+03       4.839742828581e-01       4.464143687067e-01      -4.855440435537e-07       8.219621187747e-07      -2.366261874576e-10      -2.419948101774e-01      -1.959914719895e-04      -2.419871414291e-01      -7.604457956605e-02      -1.535206766460e-03 
       3.115362908813e-02      -3.686104917401e-01      -8.577236936446e+02      -8.744068899508e+02      -3.428604286892e-01      -4.351910082929e+02      -8.654724596012e+02      -8.644075102291e+02       2.621230687386e-01       2.621230681133e-01       1.748813779902e+03       4.956694874366e-01       4.385289596525e-01      -4.848447595883e-07       8.270239982636e-07      -2.380844658942e-10      -2.478422773076e-01      -2.048457877683e-04      -2.478347437183e-01      -7.961639114561e-02      -1.598229537140e-03 
       3.179246781784e-02      -3.621330426286e-01      -8.773021428632e+02      -8.948694380537e+02      -3.368326957741e-01      -4.394710808001e+02      -8.855650759683e+02      -8.844754344246e+02       2.575379674793e-01       2.575379668773e-01       1.789738876107e+03       5.071991022235e-01       4.308657759391e-01      -4.840665430734e-07       8.316394212314e-07      -2.394139227363e-10      -2.536069533563e-01      -2.136496240793e-04      -2.535995511117e-01      -8.323363411396e-02      -1.661772099217e-03 
       3.242824964662e-02      -3.558344442723e-01      -8.966077408287e+02      -9.150624212802e+02      -3.309714168846e-01      -4.434371772131e+02      -9.053869813851e+02      -9.042729813185e+02       2.530792142283e-01       2.530792136479e-01       1.830124842560e+03       5.185745659364e-01       4.234136696267e-01      -4.832055533287e-07       8.358137064901e-07      -2.406161147316e-10      -2.592945574900e-01      -2.224197796422e-04      -2.592872829682e-01      -8.689495990374e-02      -1.725826667513e-03 
       3.306146836151e-02      -3.497094469376e-01      -9.156720412073e+02      -9.350140025951e+02      -3.252717033106e-01      -4.471006259573e+02      -9.249666046000e+02      -9.238285447317e+02       2.487430809344e-01       2.487430803741e-01       1.870028005190e+03       5.298121050470e-01       4.161664072633e-01      -4.822624127361e-07       8.395630328793e-07      -2.416957698855e-10      -2.649132028407e-01      -2.310844301895e-04      -2.649060525235e-01      -9.059975656380e-02      -1.790386768371e-03 
       3.369259130286e-02      -3.437507008803e-01      -9.345178733337e+02      -9.547458872331e+02      -3.197267180482e-01      -4.504709605183e+02      -9.443256426577e+02      -9.431637950378e+02       2.445243836336e-01       2.445243830923e-01       1.909491774466e+03       5.409241267867e-01       4.091153305858e-01      -4.812402410026e-07       8.429000648329e-07      -2.426565669097e-10      -2.704690928729e-01      -2.396772382693e-04      -2.704620633934e-01      -9.434664043511e-02      -1.855447438508e-03 
       3.432206000051e-02      -3.379510370767e-01      -9.531667779896e+02      -9.742779408134e+02      -3.143297879518e-01      -4.535579660798e+02      -9.634840667007e+02      -9.622986788559e+02       2.404180381872e-01       2.404180376637e-01       1.948555881627e+03       5.519220269621e-01       4.022519399813e-01      -4.801311282045e-07       8.458379195787e-07      -2.435023147380e-10      -2.759679253458e-01      -2.481433484454e-04      -2.759610134810e-01      -9.813410070002e-02      -1.920987692365e-03 
       3.495029122750e-02      -3.323052742859e-01      -9.716443848810e+02      -9.936336825111e+02      -3.090760926411e-01      -4.563737159502e+02      -9.824655472182e+02      -9.812568375810e+02       2.364203867033e-01       2.364203861967e-01       1.987267365022e+03       5.628193326855e-01       3.955701250786e-01      -4.789376757811e-07       8.483941115098e-07      -2.442380782862e-10      -2.814164637097e-01      -2.564904930100e-04      -2.814096663427e-01      -1.019610645594e-01      -1.987004111518e-03 
       3.557767830186e-02      -3.268087826729e-01      -9.899764474743e+02      -1.012836778153e+03      -3.039613221711e-01      -4.589308541528e+02      -1.001293904081e+03      -1.000062061819e+03       2.325281540616e-01       2.325281535711e-01       2.025673556306e+03       5.736296506457e-01       3.890644134101e-01      -4.776591480077e-07       8.505872590798e-07      -2.448692388220e-10      -2.868215112159e-01      -2.646836845118e-04      -2.868148253228e-01      -1.058264275833e-01      -2.053486443518e-03 
       3.620459251805e-02      -3.214561699538e-01      -1.008184647632e+03      -1.031907044357e+03      -2.989804614308e-01      -4.612409685254e+02      -1.019989115189e+03      -1.018734304933e+03       2.287375038666e-01       2.287375033914e-01       2.063814088715e+03       5.843643613380e-01       3.827283862233e-01      -4.762944638408e-07       8.524339955697e-07      -2.454006154960e-10      -2.921887580017e-01      -2.726985846766e-04      -2.921821806690e-01      -1.097284564143e-01      -2.120415041935e-03 
       3.683138462739e-02      -3.162435836540e-01      -1.026294417165e+03      -1.050867785902e+03      -2.941299227212e-01      -4.633179661935e+02      -1.038574669049e+03      -1.037297026571e+03       2.250457373479e-01       2.250457368873e-01       2.101735571804e+03       5.950369133286e-01       3.765575431280e-01      -4.748417558323e-07       8.539552729072e-07      -2.458382453828e-10      -2.975249282727e-01      -2.805321212822e-04      -2.975184566643e-01      -1.136656303711e-01      -2.187778260675e-03 
       3.745838631308e-02      -3.111670547972e-01      -1.044329086145e+03      -1.069740402028e+03      -2.894060223425e-01      -4.651764617278e+02      -1.057072157191e+03      -1.055771791742e+03       2.214499834286e-01       2.214499829821e-01       2.139480804056e+03       6.056595431596e-01       3.705470631007e-01      -4.733002482780e-07       8.551730658569e-07      -2.461884893411e-10      -3.028361402156e-01      -2.881668944415e-04      -3.028297715798e-01      -1.176361674498e-01      -2.255557489622e-03 
       3.808591162448e-02      -3.062220663267e-01      -1.062309310241e+03      -1.088543458258e+03      -2.848045536381e-01      -4.668326282931e+02      -1.075500425650e+03      -1.074177423349e+03       2.179470589725e-01       2.179470585396e-01       2.177086916515e+03       6.162430238250e-01       3.646916317255e-01      -4.716665309366e-07       8.561117521408e-07      -2.464583552145e-10      -3.081277802372e-01      -2.955656870591e-04      -3.081215119125e-01      -1.216374855427e-01      -2.323718259988e-03 
       3.871425834856e-02      -3.014062624836e-01      -1.080262143924e+03      -1.107301864968e+03      -2.803233247089e-01      -4.683060208986e+02      -1.093884630184e+03      -1.092539046239e+03       2.145352990886e-01       2.145352986686e-01       2.214603729936e+03       6.268017144055e-01       3.589884673533e-01      -4.699448794496e-07       8.568018384615e-07      -2.466566411977e-10      -3.134070278298e-01      -3.027133634292e-04      -3.134008572028e-01      -1.256681574443e-01      -2.392249216913e-03 
       3.934370930598e-02      -2.967162156708e-01      -1.098209871037e+03      -1.126035768214e+03      -2.759591524631e-01      -4.696184987306e+02      -1.112245264574e+03      -1.110877129016e+03       2.112122382539e-01       2.112122378464e-01       2.252071536429e+03       6.373472409409e-01       3.534334348585e-01      -4.681295598101e-07       8.572771485968e-07      -2.467931007706e-10      -3.186796959411e-01      -3.095931641126e-04      -3.186736204705e-01      -1.297262884845e-01      -2.461129703246e-03 
       3.997453356526e-02      -2.921488085638e-01      -1.116174971880e+03      -1.144765638673e+03      -2.717091400402e-01      -4.707943673122e+02      -1.130603158897e+03      -1.129212476148e+03       2.079756521130e-01       2.079756517176e-01       2.289531277346e+03       6.478914474122e-01       3.480228098724e-01      -4.662235670077e-07       8.575755654446e-07      -2.468786470668e-10      -3.239517064965e-01      -3.162001001525e-04      -3.239457237061e-01      -1.338106128843e-01      -2.530350190326e-03 
       4.060698757339e-02      -2.877012643308e-01      -1.134180759351e+03      -1.163512528276e+03      -2.675707017376e-01      -4.718609276077e+02      -1.148979797722e+03      -1.147566545781e+03       2.048235784738e-01       2.048235780901e-01       2.327025056551e+03       6.584465859629e-01       3.427533145461e-01      -4.642370988773e-07       8.577399334600e-07      -2.469256073975e-10      -3.292291855123e-01      -3.224915688806e-04      -3.292232929814e-01      -1.379211476701e-01      -2.599914533269e-03 
       4.124131620360e-02      -2.833715001479e-01      -1.152252467816e+03      -1.182299583509e+03      -2.635419035437e-01      -4.728468793781e+02      -1.167398723908e+03      -1.165962851790e+03       2.017545203509e-01       2.017545199784e-01       2.364599167018e+03       6.690260342744e-01       3.376224385006e-01      -4.621722052250e-07       8.578155264494e-07      -2.469470375639e-10      -3.345188217850e-01      -3.284526575231e-04      -3.345130171372e-01      -1.420593876820e-01      -2.669853244377e-03 
       4.187775372335e-02      -2.791560240183e-01      -1.170409238689e+03      -1.201143824499e+03      -2.596194959211e-01      -4.737783993854e+02      -1.185877411674e+03      -1.184418846846e+03       1.987660129653e-01       1.987660126036e-01       2.402287648998e+03       6.796397507038e-01       3.326260646405e-01      -4.600440012858e-07       8.578431550932e-07      -2.469546811282e-10      -3.398255944223e-01      -3.340742582429e-04      -3.398198753519e-01      -1.462280015919e-01      -2.740212040258e-03 
       4.251652468637e-02      -2.750533968681e-01      -1.188678198928e+03      -1.220070595025e+03      -2.558021345675e-01      -4.746830928756e+02      -1.204441507122e+03      -1.202960145437e+03       1.958570808144e-01       1.958570804630e-01       2.440141190049e+03       6.903024303948e-01       3.277625780948e-01      -4.578674351811e-07       8.578666882041e-07      -2.469611459797e-10      -3.451568509685e-01      -3.393536435329e-04      -3.451512151974e-01      -1.504322228631e-01      -2.811078899321e-03 
       4.315784475339e-02      -2.710608392666e-01      -1.207080908416e+03      -1.239098907645e+03      -2.520872317781e-01      -4.755833164383e+02      -1.223110456304e+03      -1.221606169605e+03       1.930257526752e-01       1.930257523338e-01       2.478197815290e+03       7.010251455048e-01       3.230286833990e-01      -4.556587221887e-07       8.579209839828e-07      -2.469765015570e-10      -3.505181274470e-01      -3.442327477927e-04      -3.505125727524e-01      -1.546787958195e-01      -2.882552541474e-03 
       4.380192144653e-02      -2.671754491287e-01      -1.225637502086e+03      -1.258247299387e+03      -2.484720790198e-01      -4.764952694407e+02      -1.241903003414e+03      -1.240375640383e+03       1.902700443117e-01       1.902700439799e-01       2.516494598775e+03       7.118187086814e-01       3.184210892611e-01      -4.534380591734e-07       8.580311545802e-07      -2.470079431006e-10      -3.559148301252e-01      -3.487309462662e-04      -3.559093543407e-01      -1.589755444213e-01      -2.954758897479e-03 
       4.444895484213e-02      -2.633958653546e-01      -1.244375285792e+03      -1.277540794717e+03      -2.449554037099e-01      -4.774322258877e+02      -1.260844345706e+03      -1.259293723924e+03       1.875890256264e-01       1.875890253039e-01       2.555081589435e+03       7.226975619348e-01       3.139382536711e-01      -4.512256747119e-07       8.582180139092e-07      -2.470614918192e-10      -3.613541799834e-01      -3.528041574077e-04      -3.613487809674e-01      -1.633328234195e-01      -3.027854233503e-03 
       4.509913820710e-02      -2.597185786847e-01      -1.263310814529e+03      -1.296994573687e+03      -2.415339301236e-01      -4.783963881090e+02      -1.279949681240e+03      -1.278375599490e+03       1.849802933360e-01       1.849802930223e-01       2.593989147375e+03       7.336705392488e-01       3.095761890392e-01      -4.490387845365e-07       8.584840228582e-07      -2.471378193213e-10      -3.668405939459e-01      -3.564647176483e-04      -3.668352696244e-01      -1.677600895389e-01      -3.101985624617e-03 
       4.575265858315e-02      -2.561422570989e-01      -1.282471361682e+03      -1.316633672954e+03      -2.382064105496e-01      -4.793871035501e+02      -1.299244008993e+03      -1.297646235223e+03       1.824429561023e-01       1.824429557971e-01       2.633267345909e+03       7.447520312671e-01       3.053334246595e-01      -4.468983917555e-07       8.588276789836e-07      -2.472365162474e-10      -3.723812673109e-01      -3.596786103308e-04      -3.723760156336e-01      -1.722682124880e-01      -3.177318325615e-03 
       4.640969732355e-02      -2.526633500235e-01      -1.301871883798e+03      -1.336472170941e+03      -2.349695324694e-01      -4.803934573137e+02      -1.318741174766e+03      -1.317119459827e+03       1.799745664719e-01       1.799745661749e-01       2.672944341881e+03       7.559500989013e-01       3.012058938077e-01      -4.448143107746e-07       8.592303226134e-07      -2.473521969116e-10      -3.779802304654e-01      -3.624488001771e-04      -3.779750494507e-01      -1.768658236209e-01      -3.253985323365e-03 
       4.707043058632e-02      -2.492806701897e-01      -1.321540789136e+03      -1.356535527462e+03      -2.318221816666e-01      -4.814042168429e+02      -1.338466547264e+03      -1.336820610773e+03       1.775743425247e-01       1.775743422356e-01       2.713071054923e+03       7.672793886195e-01       2.971923112506e-01      -4.427983505018e-07       8.596735545094e-07      -2.474795694831e-10      -3.836448066232e-01      -3.647374204110e-04      -3.836396943098e-01      -1.815617342039e-01      -3.332121466282e-03 
       4.773502978774e-02      -2.459911766916e-01      -1.341494089302e+03      -1.376839711324e+03      -2.287615237084e-01      -4.824020643636e+02      -1.358435615330e+03      -1.356765157848e+03       1.752401816353e-01       1.752401813538e-01       2.753679422647e+03       7.787488917100e-01       2.932891804073e-01      -4.408517005447e-07       8.601286141411e-07      -2.476103338831e-10      -3.893794913682e-01      -3.665788872974e-04      -3.893744458550e-01      -1.863614250474e-01      -3.411819271408e-03 
       4.840366201971e-02      -2.427919754582e-01      -1.361749265402e+03      -1.397400289981e+03      -2.257848601876e-01      -4.833687403510e+02      -1.378663740900e+03      -1.376968444131e+03       1.729700616320e-01       1.729700613579e-01       2.794800579962e+03       7.903674891746e-01       2.894931316053e-01      -4.389740444074e-07       8.605651750104e-07      -2.477357757027e-10      -3.951887251449e-01      -3.679202279173e-04      -3.951837445873e-01      -1.912681991706e-01      -3.493126219494e-03 
       4.907649043405e-02      -2.396808479730e-01      -1.382325966796e+03      -1.418236163713e+03      -2.228901255221e-01      -4.842900277292e+02      -1.399169453314e+03      -1.397448976228e+03       1.707624355894e-01       1.707624353223e-01       2.836472327426e+03       8.021458659815e-01       2.858015874561e-01      -4.371603310558e-07       8.609596652348e-07      -2.478491064000e-10      -4.010778503923e-01      -3.687898572003e-04      -4.010729329907e-01      -1.962834764961e-01      -3.576076055295e-03 
