# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=3
# for k=1.0969e-05 to 218.908 h/Mpc,
# number of wavenumbers equal to 595
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_ncdm[0]              7:d_m                    8:d_tot                  9:phi                   10:psi                   11:h                     12:h_prime               13:eta                   14:eta_prime             15:H_T_Nb_prime          16:k2gamma_Nb            17:t_g                   18:t_b                   19:t_ur                  20:t_ncdm[0]             21:t_tot              
       1.910737384634e-01      -4.960521042489e-02      -5.674548091265e+03      -5.764392750317e+03      -4.688261545550e-02      -3.673330414849e+02      -5.671961847449e+03      -5.666387191629e+03       3.653338496991e-02       3.653338496565e-02       1.152878550063e+04       2.912504750717e+00       6.134610239094e-02      -1.338617005952e-07       3.523160177392e-07      -9.136252277515e-11      -1.456253123025e+00      -7.571017447758e-04      -1.456252375359e+00      -1.283559932117e+00      -2.075533382355e-02 
       1.932862691740e-01      -4.901911953441e-02      -5.741120406567e+03      -5.828636331662e+03      -4.632858858983e-02      -3.643210393626e+02      -5.735574075145e+03      -5.729936917393e+03       3.610218607923e-02       3.610218607511e-02       1.165727266332e+04       2.945189449921e+00       6.062221176899e-02      -1.325458953837e-07       3.493815972830e-07      -9.060157666603e-11      -1.472595463842e+00      -7.372498467765e-04      -1.472594724960e+00      -1.301116933222e+00      -2.102999424971e-02 
       1.955244191537e-01      -4.843534906496e-02      -5.807745163113e+03      -5.893068163660e+03      -4.577676025166e-02      -3.612573239990e+02      -5.799350547407e+03      -5.793650726372e+03       3.567269871869e-02       3.567269871470e-02       1.178613632732e+04       2.977959368651e+00       5.990119456288e-02      -1.312241908719e-07       3.463999509393e-07      -8.982838175092e-11      -1.488980414454e+00      -7.192319678627e-04      -1.488979684325e+00      -1.318696037185e+00      -2.130530954909e-02 
       1.977884853783e-01      -4.784464178375e-02      -5.873137047896e+03      -5.956536681552e+03      -4.521838349880e-02      -3.581328646970e+02      -5.862136207687e+03      -5.856374697224e+03       3.523810207658e-02       3.523810207272e-02       1.191307336310e+04       3.010221232378e+00       5.917159588725e-02      -1.298750202847e-07       3.433603387459e-07      -8.904015927752e-11      -1.505111337455e+00      -7.041053767945e-04      -1.505110616189e+00      -1.336046642452e+00      -2.157739298451e-02 
       2.000787681320e-01      -4.724048910359e-02      -5.936267361305e+03      -6.018133742706e+03      -4.464730679089e-02      -3.548815318185e+02      -5.923017021065e+03      -5.917195693301e+03       3.479361747922e-02       3.479361747548e-02       1.203626748541e+04       3.041506324406e+00       5.842539628095e-02      -1.284871091643e-07       3.401999898206e-07      -8.822062622673e-11      -1.520753874400e+00      -6.928515544634e-04      -1.520753162203e+00      -1.353030401201e+00      -2.184406633112e-02 
       2.023955710787e-01      -4.661752792277e-02      -5.996187127006e+03      -6.077016770998e+03      -4.405846098184e-02      -3.514017967919e+02      -5.981145180460e+03      -5.975266740759e+03       3.433530802582e-02       3.433530802220e-02       1.215403354200e+04       3.071379921456e+00       5.765598923053e-02      -1.270447737990e-07       3.368236760661e-07      -8.734508545226e-11      -1.535690663568e+00      -6.863014907890e-04      -1.535689960728e+00      -1.369425340588e+00      -2.210193041922e-02 
       2.047392013365e-01      -4.597184062300e-02      -6.052080209455e+03      -6.132455188406e+03      -4.344814473705e-02      -3.476874574310e+02      -6.035787779279e+03      -6.029855653342e+03       3.386028154682e-02       3.386028154332e-02       1.226491037681e+04       3.099465441451e+00       5.685851573204e-02      -1.255308900064e-07       3.332246278377e-07      -8.641178640592e-11      -1.549733413860e+00      -6.850313433031e-04      -1.549732720726e+00      -1.384984901409e+00      -2.234722689930e-02 
       2.071099695544e-01      -4.530120068633e-02      -6.103323364448e+03      -6.183885506776e+03      -4.281425462878e-02      -3.437820622670e+02      -6.086381180672e+03      -6.080399348094e+03       3.336689167626e-02       3.336689167288e-02       1.236777101355e+04       3.125473220670e+00       5.603020891062e-02      -1.239423697966e-07       3.294425344936e-07      -8.543102179729e-11      -1.562737293383e+00      -6.894782679709e-04      -1.562736610335e+00      -1.399610316631e+00      -2.257839044487e-02 
       2.095081899940e-01      -4.460519319987e-02      -6.149535616239e+03      -6.230955241498e+03      -4.215639739609e-02      -3.396433378549e+02      -6.132573132870e+03      -6.126545919364e+03       3.285483868151e-02       3.285483867824e-02       1.246191048300e+04       3.149222746324e+00       5.517056761584e-02      -1.222835198959e-07       3.254382268742e-07      -8.439263367345e-11      -1.574612045737e+00      -6.997567360899e-04      -1.574611373162e+00      -1.413283964263e+00      -2.279506289654e-02 
       2.119341806119e-01      -4.388522533160e-02      -6.190603647596e+03      -6.273547084544e+03      -4.147590190230e-02      -3.352257865035e+02      -6.174247979619e+03      -6.168179824566e+03       3.232515907768e-02       3.232515907453e-02       1.254709416909e+04       3.170654761118e+00       5.428133266215e-02      -1.205526597915e-07       3.211700125230e-07      -8.328580402681e-11      -1.585328042294e+00      -7.156279279434e-04      -1.585327380559e+00      -1.425917717690e+00      -2.299588322206e-02 
       2.143882631479e-01      -4.314449517960e-02      -6.226705598302e+03      -6.311799241575e+03      -4.077579107127e-02      -3.306063610006e+02      -6.211549059195e+03      -6.205444261105e+03       3.178019227743e-02       3.178019227440e-02       1.262359848315e+04       3.189842191268e+00       5.336642714356e-02      -1.187533717591e-07       3.167098162443e-07      -8.212919162674e-11      -1.594921746212e+00      -7.365908730784e-04      -1.594921095634e+00      -1.437476005094e+00      -2.318030448615e-02 
       2.168707632153e-01      -4.238774705589e-02      -6.258309643413e+03      -6.346106074954e+03      -4.006054820302e-02      -3.258594228267e+02      -6.244877199134e+03      -6.238739662501e+03       3.122342204679e-02       3.122342204387e-02       1.269221214991e+04       3.206990421128e+00       5.243169776567e-02      -1.169033911776e-07       3.121276088778e-07      -8.094094159141e-11      -1.603495849741e+00      -7.618813876384e-04      -1.603495210564e+00      -1.448120932978e+00      -2.335071197375e-02 
       2.193820103951e-01      -4.162087203401e-02      -6.286143003433e+03      -6.377089186897e+03      -3.933573885090e-02      -3.209643862221e+02      -6.274860559295e+03      -6.268693571208e+03       3.065918934815e-02       3.065918934534e-02       1.275417837379e+04       3.222422212785e+00       5.148443506359e-02      -1.150204640627e-07       3.074058917051e-07      -7.971651166089e-11      -1.611211734013e+00      -7.905733345108e-04      -1.611211106393e+00      -1.458031279449e+00      -2.350978675282e-02 
       2.219223383340e-01      -4.085062174363e-02      -6.311160430650e+03      -6.405569734085e+03      -3.860774284246e-02      -3.159558663696e+02      -6.302328967358e+03      -6.296134999383e+03       3.009245648334e-02       3.009245648063e-02       1.281113946817e+04       3.236563231496e+00       5.053296868349e-02      -1.131155594981e-07       3.025783816725e-07      -7.846464455249e-11      -1.618282231759e+00      -8.213398484555e-04      -1.618281615748e+00      -1.467300681636e+00      -2.365897422830e-02 
       2.244920848465e-01      -4.008411717587e-02      -6.334478701581e+03      -6.432510746478e+03      -3.788329036447e-02      -3.109666201530e+02      -6.328256526887e+03      -6.322037093226e+03       2.952844800024e-02       2.952844799764e-02       1.286502149296e+04       3.249912623824e+00       4.958606517326e-02      -1.112072824658e-07       2.977696097688e-07      -7.721764092217e-11      -1.624956916369e+00      -8.528470099022e-04      -1.624956311912e+00      -1.476150686581e+00      -2.380163373295e-02 
       2.270915920209e-01      -3.932848981868e-02      -6.357333195995e+03      -6.458980421639e+03      -3.716911935721e-02      -3.060329632629e+02      -6.353721590870e+03      -6.347477145865e+03       2.897241403245e-02       2.897241402995e-02       1.291796084328e+04       3.263024008565e+00       4.865254031346e-02      -1.093212656537e-07       2.930150073515e-07      -7.598468417004e-11      -1.631512597349e+00      -8.835203139672e-04      -1.631512004282e+00      -1.484931441585e+00      -2.394300095087e-02 
       2.297212063293e-01      -3.859040775435e-02      -6.380991578004e+03      -6.486077182845e+03      -3.647152994244e-02      -3.011399947968e+02      -6.379831858488e+03      -6.373561767866e+03       2.842926739258e-02       2.842926739018e-02       1.297215436569e+04       3.276466276838e+00       4.774064469831e-02      -1.074721091905e-07       2.883025155582e-07      -7.476264277645e-11      -1.638233720361e+00      -9.120789942798e-04      -1.638233138419e+00      -1.493851798721e+00      -2.408630361833e-02 
       2.323812787420e-01      -3.787587901180e-02      -6.406702088636e+03      -6.514886639973e+03      -3.579620050868e-02      -2.963958848179e+02      -6.407683203580e+03      -6.401385756104e+03       2.790341570571e-02       2.790341570340e-02       1.302977327995e+04       3.290801106850e+00       4.685777398052e-02      -1.056710424442e-07       2.837336378087e-07      -7.357784670758e-11      -1.645401124600e+00      -9.370657892082e-04      -1.645400553425e+00      -1.503089862930e+00      -2.423428938239e-02 
       2.350721648469e-01      -3.718994829558e-02      -6.435633083771e+03      -6.546432665721e+03      -3.514789813540e-02      -2.918767004962e+02      -6.438307456663e+03      -6.431979926983e+03       2.739857085160e-02       2.739857084937e-02       1.309286533144e+04       3.306558017250e+00       4.601016014889e-02      -1.039387159058e-07       2.793800149224e-07      -7.244887056938e-11      -1.653279569465e+00      -9.574188604910e-04      -1.653279008625e+00      -1.512992509860e+00      -2.439220767459e-02 
       2.377942249726e-01      -3.653635809091e-02      -6.468792073105e+03      -6.581605333089e+03      -3.453015800386e-02      -2.875328816195e+02      -6.472598685471e+03      -6.466237469573e+03       2.691749776391e-02       2.691749776177e-02       1.316321066618e+04       3.324196522577e+00       4.520244927529e-02      -1.022862659732e-07       2.751967999162e-07      -7.136408268450e-11      -1.662098812284e+00      -9.721334720801e-04      -1.662098261289e+00      -1.523787836671e+00      -2.456353709494e-02 
       2.405478243169e-01      -3.591752024767e-02      -6.506980893974e+03      -6.621126121102e+03      -3.394526004943e-02      -2.834035925880e+02      -6.511280527361e+03      -6.504881310130e+03       2.646196870334e-02       2.646196870128e-02       1.324225224220e+04       3.344087802456e+00       4.443761589786e-02      -1.007139854878e-07       2.712207995490e-07      -7.033302895948e-11      -1.672044442905e+00      -9.808577285235e-04      -1.672043901228e+00      -1.535536243730e+00      -2.474934923977e-02 
       2.433333330804e-01      -3.533415571399e-02      -6.550699144139e+03      -6.665460616653e+03      -3.339388646993e-02      -2.795708439624e+02      -6.554818097498e+03      -6.548376106705e+03       2.603251008778e-02       2.603251008579e-02       1.333092123331e+04       3.366470206946e+00       4.371654230310e-02      -9.922875045204e-08       2.675280162436e-07      -6.937542167026e-11      -1.683235636369e+00      -9.834367328445e-04      -1.683235103473e+00      -1.548419179962e+00      -2.495242513560e-02 
       2.461511266052e-01      -3.478542663460e-02      -6.600149041825e+03      -6.714818085010e+03      -3.287524390209e-02      -2.759562070313e+02      -6.603415393228e+03      -6.596925656158e+03       2.562852271217e-02       2.562852271025e-02       1.342963617002e+04       3.391449479603e+00       4.303822842219e-02      -9.783322478732e-08       2.640457520437e-07      -6.847240479529e-11      -1.695725264441e+00      -9.798692251215e-04      -1.695724739802e+00      -1.562557206704e+00      -2.517459345879e-02 
       2.490015855182e-01      -3.426870727677e-02      -6.655133745517e+03      -6.769062327330e+03      -3.238685216402e-02      -2.725280776614e+02      -6.656928590613e+03      -6.650386275979e+03       2.524807573420e-02       2.524807573235e-02       1.353812465466e+04       3.418951763125e+00       4.239943261734e-02      -9.651486228976e-08       2.607441037718e-07      -6.761622375548e-11      -1.709476398429e+00      -9.712292420781e-04      -1.709475881562e+00      -1.577801175280e+00      -2.541379089273e-02 
       2.518850958811e-01      -3.377976198028e-02      -6.715061955685e+03      -6.827707102055e+03      -3.192470957963e-02      -2.693407892773e+02      -6.714863490165e+03      -6.708264252377e+03       2.488804922635e-02       2.488804922456e-02       1.365541420411e+04       3.448723063800e+00       4.179491545356e-02      -9.526418325955e-08       2.576722095990e-07      -6.681962530350e-11      -1.724362041414e+00      -9.583871947064e-04      -1.724361531900e+00      -1.594071738853e+00      -2.566882422303e-02 
       2.548020493455e-01      -3.331281103696e-02      -6.778929589705e+03      -6.889899747662e+03      -3.148335358559e-02      -2.662888720249e+02      -6.776355493713e+03      -6.769695836867e+03       2.454420438784e-02       2.454420438612e-02       1.377979949532e+04       3.480320482596e+00       4.121756497118e-02      -9.407203901932e-08       2.547311078311e-07      -6.605694271877e-11      -1.740160743792e+00      -9.427123904879e-04      -1.740160241298e+00      -1.611263806316e+00      -2.593807598327e-02 
       2.577528433139e-01      -3.286154014415e-02      -6.845504886247e+03      -6.954578895347e+03      -3.105681762726e-02      -2.632940807013e+02      -6.840331879943e+03      -6.833609362444e+03       2.421189905026e-02       2.421189904860e-02       1.390915779069e+04       3.513193628218e+00       4.065958847371e-02      -9.291526652905e-08       2.518468299445e-07      -6.530899389697e-11      -1.756597309819e+00      -9.258630004229e-04      -1.756596814109e+00      -1.629000565418e+00      -2.621593603569e-02 
       2.607378811073e-01      -3.241902502922e-02      -6.913286071413e+03      -7.020439030603e+03      -3.063855945398e-02      -2.603924971151e+02      -6.905477116082e+03      -6.898690589200e+03       2.388603350373e-02       2.388603350212e-02       1.404087806121e+04       3.546666844720e+00       4.011242210529e-02      -9.177695450725e-08       2.490509522468e-07      -6.458397112887e-11      -1.773333911417e+00      -9.095049365301e-04      -1.773333422360e+00      -1.646994849577e+00      -2.649802176717e-02 
       2.637575721387e-01      -3.197840833060e-02      -6.980656272532e+03      -7.086065404714e+03      -3.022209830271e-02      -2.574692551265e+02      -6.970364940384e+03      -6.963514657036e+03       2.356157152885e-02       2.356157152730e-02       1.417213080943e+04       3.580008723046e+00       3.956761361884e-02      -9.064422788682e-08       2.462355457232e-07      -6.385388342971e-11      -1.790004843954e+00      -8.953186559652e-04      -1.790004361523e+00      -1.665011720373e+00      -2.678067852329e-02 
       2.668123320937e-01      -3.153385488043e-02      -7.046104356812e+03      -7.150131125138e+03      -2.980192013969e-02      -2.544501895495e+02      -7.033658957487e+03      -7.026746484002e+03       2.323422118349e-02       2.323422118198e-02       1.430026225028e+04       3.612533426704e+00       3.901795763986e-02      -8.949457135082e-08       2.433305370038e-07      -6.310055761369e-11      -1.806267189094e+00      -8.848382006319e-04      -1.806266713352e+00      -1.682594592717e+00      -2.705702445198e-02 
       2.699025831178e-01      -3.108039372337e-02      -7.108206566574e+03      -7.211376921318e+03      -2.937332851043e-02      -2.513876328936e+02      -7.094094236057e+03      -7.087122381866e+03       2.290031632940e-02       2.290031632795e-02       1.442275384264e+04       3.643591001135e+00       3.845729600619e-02      -8.831649980411e-08       2.403830266291e-07      -6.233621290070e-11      -1.821795969484e+00      -8.793377072806e-04      -1.821795500567e+00      -1.699479229914e+00      -2.732296938017e-02 
       2.730287540109e-01      -3.061473597764e-02      -7.165871120549e+03      -7.268830081018e+03      -2.893321423563e-02      -2.481786694483e+02      -7.150692802221e+03      -7.143665337823e+03       2.255744757597e-02       2.255744757457e-02       1.453766016204e+04       3.672680326455e+00       3.788158723169e-02      -8.710565262102e-08       2.372970460444e-07      -6.153595844289e-11      -1.836340625132e+00      -8.797684949013e-04      -1.836340163227e+00      -1.715519666350e+00      -2.757619813231e-02 
       2.761912804292e-01      -3.013519844286e-02      -7.218349893716e+03      -7.321809727420e+03      -2.847998711529e-02      -2.448058267028e+02      -7.202773323252e+03      -7.195694688767e+03       2.220436872379e-02       2.220436872244e-02       1.464361945484e+04       3.699451092299e+00       3.728873646817e-02      -8.584974253041e-08       2.340559882669e-07      -6.069548950755e-11      -1.849726000830e+00      -8.863786964009e-04      -1.849725546150e+00      -1.730398563280e+00      -2.781188707684e-02 
       2.793906050948e-01      -2.964180120770e-02      -7.265316067691e+03      -7.369996767979e+03      -2.801366625665e-02      -2.413484726255e+02      -7.250021363434e+03      -7.242896307943e+03       2.184108956224e-02       2.184108956094e-02       1.473999353596e+04       3.723741493963e+00       3.667875851739e-02      -8.455303829044e-08       2.307332446945e-07      -5.983383862765e-11      -1.861871194225e+00      -8.991184355934e-04      -1.861870746981e+00      -1.744125566576e+00      -2.803006351159e-02 
       2.826271780137e-01      -2.913621751390e-02      -7.306906235748e+03      -7.413472995325e+03      -2.753583178321e-02      -2.377244462260e+02      -7.292524591186e+03      -7.285357777577e+03       2.146884437304e-02       2.146884437179e-02       1.482694599065e+04       3.745596834414e+00       3.605372691165e-02      -8.322103830745e-08       2.272532884362e-07      -5.893141848215e-11      -1.872798856828e+00      -9.172665731813e-04      -1.872798417207e+00      -1.756753368471e+00      -2.823141745066e-02 
       2.859014567017e-01      -2.862166297393e-02      -7.343724994773e+03      -7.452730765138e+03      -2.704952245582e-02      -2.340060882866e+02      -7.330786166138e+03      -7.323581762844e+03       2.108999249209e-02       2.108999249089e-02       1.490546153028e+04       3.765274813502e+00       3.541760063248e-02      -8.185649782561e-08       2.236838091715e-07      -5.800578279685e-11      -1.882637838612e+00      -9.397104690201e-04      -1.882637406751e+00      -1.768258135613e+00      -2.841560208826e-02 
       2.892139064192e-01      -2.810275443706e-02      -7.376858758928e+03      -7.488691332494e+03      -2.655910081841e-02      -2.302630382067e+02      -7.365739827709e+03      -7.358501085458e+03       2.070792776320e-02       2.070792776205e-02       1.497738266499e+04       3.783254420006e+00       3.477607673069e-02      -8.047777372121e-08       2.200903864643e-07      -5.707393868223e-11      -1.891627634037e+00      -9.649529037812e-04      -1.891627210003e+00      -1.779013139086e+00      -2.858815337831e-02 
       2.925650004150e-01      -2.758493864141e-02      -7.407753255561e+03      -7.522603030155e+03      -2.606971287622e-02      -2.264500911785e+02      -7.398644800550e+03      -7.391373732573e+03       2.032666113617e-02       2.032666113505e-02       1.504520606031e+04       3.800182312209e+00       3.413589060417e-02      -7.909722635818e-08       2.164326151222e-07      -5.612540598599e-11      -1.900091572327e+00      -9.911154863162e-04      -1.900091156105e+00      -1.789250267753e+00      -2.875259612532e-02 
       2.959552201797e-01      -2.707419099352e-02      -7.438140205151e+03      -7.555980895553e+03      -2.558700583796e-02      -2.227117475658e+02      -7.431028800192e+03      -7.423725918366e+03       1.995058086481e-02       1.995058086374e-02       1.511196179111e+04       3.816841824857e+00       3.350440695791e-02      -7.772850337225e-08       2.128456139250e-07      -5.519522617056e-11      -1.908421320947e+00      -1.016393431250e-03      -1.908420912428e+00      -1.799279485007e+00      -2.891369525118e-02 
       2.993850557086e-01      -2.657623272745e-02      -7.469834122301e+03      -7.590426044052e+03      -2.511638540007e-02      -2.190485938808e+02      -7.464501763481e+03      -7.457165997468e+03       1.958390070050e-02       1.958390069947e-02       1.518085208810e+04       3.834059673228e+00       3.288870186979e-02      -7.639386000870e-08       2.093314031304e-07      -5.428392280153e-11      -1.917030237622e+00      -1.038984302839e-03      -1.917029836614e+00      -1.809648305617e+00      -2.907971154642e-02 
       3.028550057750e-01      -2.609587859267e-02      -7.504516477072e+03      -7.627432235571e+03      -2.466240104638e-02      -2.154785364999e+02      -7.500564216107e+03      -7.493193020988e+03       1.923016587339e-02       1.923016587241e-02       1.525486447114e+04       3.852606272996e+00       3.229472842913e-02      -7.510003879753e-08       2.059077585694e-07      -5.339610300786e-11      -1.926303530262e+00      -1.057430829177e-03      -1.926303136498e+00      -1.820547020459e+00      -2.925370721642e-02 
       3.063655782144e-01      -2.563652047474e-02      -7.543542288858e+03      -7.668208878602e+03      -2.422825866721e-02      -2.121115040282e+02      -7.540431478036e+03      -7.533021114520e+03       1.889186659818e-02       1.889186659723e-02       1.533641775720e+04       3.873104808098e+00       3.172666559242e-02      -7.386041248354e-08       2.026771877343e-07      -5.255835347466e-11      -1.936552790887e+00      -1.070594013518e-03      -1.936552404049e+00      -1.832375093405e+00      -2.944174893794e-02 
       3.099172902189e-01      -2.519969678566e-02      -7.587764384801e+03      -7.713525366618e+03      -2.381541102116e-02      -2.088587898280e+02      -7.584872996449e+03      -7.577418969088e+03       1.857014566003e-02       1.857014565912e-02       1.542705073324e+04       3.895951286954e+00       3.118643574043e-02      -7.268048187974e-08       1.995580766340e-07      -5.174950498369e-11      -1.947976023731e+00      -1.077993438945e-03      -1.947975643477e+00      -1.845335705154e+00      -2.964698909795e-02 
       3.135106686447e-01      -2.478515277174e-02      -7.637468827908e+03      -7.763651806018e+03      -2.342361836558e-02      -2.058039460905e+02      -7.634158559996e+03      -7.626656108260e+03       1.826480906328e-02       1.826480906241e-02       1.552730361204e+04       3.921283423634e+00       3.067371081794e-02      -7.155531847991e-08       1.966275914535e-07      -5.098957449864e-11      -1.960642085824e+00      -1.079640009245e-03      -1.960641711817e+00      -1.859379103967e+00      -2.986879339491e-02 
       3.171462503301e-01      -2.439092103120e-02      -7.692348116066e+03      -7.818341081378e+03      -2.305102124362e-02      -2.028971554222e+02      -7.688034821639e+03      -7.680479433938e+03       1.797441600019e-02       1.797441599934e-02       1.563668216276e+04       3.948971826929e+00       3.018607407383e-02      -7.048640840020e-08       1.938392000463e-07      -5.026648845923e-11      -1.974486281532e+00      -1.076315536150e-03      -1.974485913464e+00      -1.874630180715e+00      -3.010901774701e-02 
       3.208245824271e-01      -2.401391613861e-02      -7.751636867369e+03      -7.876948548306e+03      -2.269470404987e-02      -2.000886743691e+02      -7.745847606207e+03      -7.738235413907e+03       1.769669972963e-02       1.769669972881e-02       1.575389709661e+04       3.978681045380e+00       2.971972092802e-02      -6.945953622651e-08       1.911460910958e-07      -4.956811290353e-11      -1.989340885079e+00      -1.069178292969e-03      -1.989340522690e+00      -1.890746302604e+00      -3.036261628114e-02 
       3.245462227460e-01      -2.365008443481e-02      -7.814115217870e+03      -7.938433618047e+03      -2.235083706416e-02      -1.974212595173e+02      -7.806545096404e+03      -7.798873264508e+03       1.742867469943e-02       1.742867469865e-02       1.587686723609e+04       4.009870783909e+00       2.926963770662e-02      -6.846858936214e-08       1.885867844867e-07      -4.890443536603e-11      -2.004935748863e+00      -1.059963345866e-03      -2.004935391954e+00      -1.907609986730e+00      -3.062778202069e-02 
       3.283117401135e-01      -2.329494693076e-02      -7.878288367955e+03      -8.001510730824e+03      -2.201518717356e-02      -1.947555907435e+02      -7.868826900048e+03      -7.861093871531e+03       1.716705405894e-02       1.716705405818e-02       1.600302146165e+04       4.041874540837e+00       2.883030898717e-02      -6.749935417268e-08       1.860313118006e-07      -4.824174984531e-11      -2.020937621978e+00      -1.050471786685e-03      -2.020937270419e+00      -1.924853718133e+00      -3.089898602670e-02 
       3.321217147457e-01      -2.294393075490e-02      -7.942477534435e+03      -8.064721101690e+03      -2.168343408415e-02      -1.921589444813e+02      -7.931223326468e+03      -7.923428988638e+03       1.690846740733e-02       1.690846740660e-02       1.612944220338e+04       4.073937224373e+00       2.839607404215e-02      -6.653843861368e-08       1.835407107493e-07      -4.759588826637e-11      -2.036968958459e+00      -1.042552438493e-03      -2.036968612187e+00      -1.942074662443e+00      -3.117013304376e-02 
       3.359767386358e-01      -2.259272558572e-02      -8.004976078130e+03      -8.126561932457e+03      -2.135150423301e-02      -1.895097085960e+02      -7.992220993445e+03      -7.984366720835e+03       1.664974831224e-02       1.664974831154e-02       1.625312386491e+04       4.105282629582e+00       2.796161839788e-02      -6.557785895929e-08       1.810014414298e-07      -4.693740452009e-11      -2.052641655771e+00      -1.037898726477e-03      -2.052641314791e+00      -1.959033413348e+00      -3.143747582527e-02 
       3.398774159576e-01      -2.223801906766e-02      -8.064332812131e+03      -8.185740206255e+03      -2.101626787351e-02      -1.868339118094e+02      -8.050522285572e+03      -8.042610727971e+03       1.638845639370e-02       1.638845639302e-02       1.637148041251e+04       4.135244309095e+00       2.752284373167e-02      -6.460275055723e-08       1.784367073899e-07      -4.627231987705e-11      -2.067622490182e+00      -1.037773115736e-03      -2.067622154548e+00      -1.975215347710e+00      -3.169325720361e-02 
       3.438243634858e-01      -2.187769971323e-02      -8.119482540166e+03      -8.241289064923e+03      -2.067572948410e-02      -1.841006831266e+02      -8.105159179540e+03      -8.097193937984e+03       1.612303741720e-02       1.612303741655e-02       1.648257812985e+04       4.163325323407e+00       2.707714045490e-02      -6.361337396867e-08       1.758174500170e-07      -4.559309450549e-11      -2.081662991905e+00      -1.042696856475e-03      -2.081662661704e+00      -1.990600188412e+00      -3.193693435598e-02 
       3.478182110334e-01      -2.151130869406e-02      -8.169975988993e+03      -8.292783419690e+03      -2.032945522449e-02      -1.812789643554e+02      -8.155708694284e+03      -8.147693785524e+03       1.585315405153e-02       1.585315405091e-02       1.658556683938e+04       4.189308613508e+00       2.662394236552e-02      -6.260246262069e-08       1.731148146392e-07      -4.489224611299e-11      -2.094654631430e+00      -1.052793139699e-03      -2.094654306754e+00      -2.004875113931e+00      -3.216381801427e-02 
       3.518596019074e-01      -2.114006648646e-02      -8.216060390342e+03      -8.340414021776e+03      -1.997859858737e-02      -1.784388033380e+02      -8.202368342438e+03      -8.194307589071e+03       1.557969899743e-02       1.557969899683e-02       1.668082804355e+04       4.213294867853e+00       2.616474649159e-02      -6.157833866357e-08       1.703938939053e-07      -4.418665835991e-11      -2.106647753003e+00      -1.067271748852e-03      -2.106647433927e+00      -2.018261336419e+00      -3.237708362974e-02 
       3.559491933834e-01      -2.076641705970e-02      -8.258570960805e+03      -8.384893029634e+03      -1.962546834049e-02      -1.755191448350e+02      -8.245857557624e+03      -8.237754075257e+03       1.530447409529e-02       1.530447409471e-02       1.676978605927e+04       4.235653866929e+00       2.570257932192e-02      -6.054345794586e-08       1.675988461642e-07      -4.346184458184e-11      -2.117827246903e+00      -1.085034028518e-03      -2.117826933464e+00      -2.030793762056e+00      -3.257731722127e-02 
       3.600876572003e-01      -2.039360796273e-02      -8.298794704923e+03      -8.427328102875e+03      -1.927313354362e-02      -1.726438025071e+02      -8.287296692615e+03      -8.279152495819e+03       1.502986311574e-02       1.502986311518e-02       1.685465620575e+04       4.256959886650e+00       2.524144113254e-02      -5.950986778184e-08       1.648449929491e-07      -4.274771755213e-11      -2.128480251138e+00      -1.104355395682e-03      -2.128479943325e+00      -2.042843354997e+00      -3.277004920291e-02 
       3.642756800760e-01      -2.002510579048e-02      -8.338259812527e+03      -8.469040528144e+03      -1.892486926065e-02      -1.697390664528e+02      -8.328017878480e+03      -8.319833672713e+03       1.475842123798e-02       1.475842123744e-02       1.693808105629e+04       4.277897339312e+00       2.478562351575e-02      -5.848549253608e-08       1.620650496256e-07      -4.202682130412e-11      -2.138948971909e+00      -1.123576083649e-03      -2.138948669656e+00      -2.054682469827e+00      -3.295945266558e-02 
       3.685139642453e-01      -1.966419255490e-02      -8.378539328363e+03      -8.511395496009e+03      -1.858377719492e-02      -1.669377894086e+02      -8.369399670800e+03      -8.361174806767e+03       1.449255699969e-02       1.449255699918e-02       1.702279099202e+04       4.299172897520e+00       2.433916812087e-02      -5.747987082315e-08       1.593827150705e-07      -4.133123969251e-11      -2.149586745568e+00      -1.140640984470e-03      -2.149586448760e+00      -2.066667925189e+00      -3.315088845012e-02 
       3.728032280205e-01      -1.931363171189e-02      -8.421092175985e+03      -8.555678636322e+03      -1.825246809994e-02      -1.641600724163e+02      -8.412733901414e+03      -8.404466460303e+03       1.423431040563e-02       1.423431040513e-02       1.711135727264e+04       4.321450600192e+00       2.390550226890e-02      -5.650139857930e-08       1.567247941952e-07      -4.064198584908e-11      -2.160725591615e+00      -1.154570377821e-03      -2.160725300096e+00      -2.079135220859e+00      -3.334954043261e-02 
