# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=99
# for k=1.0969e-05 to 218.908 h/Mpc,
# number of wavenumbers equal to 595
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_ncdm[0]              7:d_m                    8:d_tot                  9:phi                   10:psi                   11:h                     12:h_prime               13:eta                   14:eta_prime             15:H_T_Nb_prime          16:k2gamma_Nb            17:t_g                   18:t_b                   19:t_ur                  20:t_ncdm[0]             21:t_tot              
       2.219223383340e-01      -4.052354397842e-02      -2.028230891320e+02      -2.803618804710e+02      -4.045511695918e-02      -6.103405446704e-01      -2.644032834295e+02      -2.580605802366e+02       3.158390939627e-02       3.158388567470e-02       5.607237609419e+02       6.813846408061e-01       5.305320641153e-02      -2.203161131374e-06       3.114590553836e-06      -3.545948652965e-09      -3.406924337944e-01      -1.307140338130e-02      -3.406923204030e-01      -3.392013333445e-01      -1.785095764979e-02 
       2.244920848465e-01      -3.974169699818e-02      -2.016680656054e+02      -2.818865257829e+02      -3.967467397621e-02      -5.889493348886e-01      -2.655001459906e+02      -2.591311175854e+02       3.099300755439e-02       3.099298514063e-02       5.637730515658e+02       6.844028120789e-01       5.206654261683e-02      -2.175589308904e-06       3.032753582568e-06      -3.457251919491e-09      -3.422015169200e-01      -1.382737801161e-02      -3.422014060394e-01      -3.410799062348e-01      -1.803768445292e-02 
       2.270915920209e-01      -3.897194025858e-02      -2.004799306236e+02      -2.833934364342e+02      -3.890629456919e-02      -5.665210118903e-01      -2.665772043356e+02      -2.601823292129e+02       3.041037874990e-02       3.041035793384e-02       5.667868728685e+02       6.873666213370e-01       5.109340859709e-02      -2.146666495562e-06       2.937048840835e-06      -3.355242661495e-09      -3.436834190956e-01      -1.456518813011e-02      -3.436833106685e-01      -3.423717482598e-01      -1.821200794405e-02 
       2.297212063293e-01      -3.822224056943e-02      -1.994102181594e+02      -2.849107553312e+02      -3.815792813289e-02      -5.611794088233e-01      -2.676810634442e+02      -2.612597016908e+02       2.984120128758e-02       2.984118127740e-02       5.698215106624e+02       6.903844930057e-01       5.014217351507e-02      -2.116687901557e-06       2.889911393498e-06      -3.299811762075e-09      -3.451923525716e-01      -1.524743943447e-02      -3.451922465028e-01      -3.434831176152e-01      -1.837627754627e-02 
       2.323812787420e-01      -3.749950635495e-02      -1.986063699616e+02      -2.864667918855e+02      -3.743646786583e-02      -5.636383831226e-01      -2.688574338376e+02      -2.624078472785e+02       2.929007907896e-02       2.929005923036e-02       5.729335837710e+02       6.935642762209e-01       4.922032152324e-02      -2.086694436239e-06       2.877453222012e-06      -3.278034320396e-09      -3.467822419493e-01      -1.583943871500e-02      -3.467821381104e-01      -3.451559566018e-01      -1.853842148153e-02 
       2.350721648469e-01      -3.680937132118e-02      -1.982033582879e+02      -2.880888157261e+02      -3.674753516134e-02      -5.528871348544e-01      -2.701490941114e+02      -2.636685195454e+02       2.876085760477e-02       2.876083837067e-02       5.761776314521e+02       6.970079649098e-01       4.833413832799e-02      -2.056434625272e-06       2.832744534199e-06      -3.225945979974e-09      -3.485040842184e-01      -1.631127926876e-02      -3.485039824549e-01      -3.473364491346e-01      -1.869496028337e-02 
       2.377942249726e-01      -3.615607347634e-02      -1.983143241556e+02      -2.898013501887e+02      -3.609535938273e-02      -5.309315868977e-01      -2.715935871817e+02      -2.650783639217e+02       2.825644759113e-02       2.825642967244e-02       5.796027003774e+02       7.008051109115e-01       4.748838849684e-02      -2.024599151577e-06       2.746194667210e-06      -3.134138156302e-09      -3.504026553163e-01      -1.664005371673e-02      -3.504025554558e-01      -3.493429458669e-01      -1.883362138561e-02 
       2.405478243169e-01      -3.554230805608e-02      -1.990236498743e+02      -2.916254669957e+02      -3.548263105613e-02      -5.192214341806e-01      -2.732215405518e+02      -2.666672736322e+02       2.777874518646e-02       2.777872829892e-02       5.832509339914e+02       7.050292193178e-01       4.668619178325e-02      -1.990940023057e-06       2.682409900905e-06      -3.064378946368e-09      -3.525147077977e-01      -1.681151578461e-02      -3.525146096589e-01      -3.510802398867e-01      -1.895194869109e-02 
       2.433333330804e-01      -3.496862849348e-02      -2.003763364227e+02      -2.935764642184e+02      -3.490990357219e-02      -5.216463270991e-01      -2.750525638468e+02      -2.684543851003e+02       2.732832233400e-02       2.732830567215e-02       5.871529284368e+02       7.097293118663e-01       4.592855329875e-02      -1.956758843100e-06       2.669849048351e-06      -3.044193617382e-09      -3.548647525295e-01      -1.682236176156e-02      -3.548646559331e-01      -3.532678656782e-01      -1.906113827157e-02 
       2.461511266052e-01      -3.443364205899e-02      -2.023809020236e+02      -2.956631460682e+02      -3.437578813411e-02      -5.185222453282e-01      -2.770949853925e+02      -2.704478255780e+02       2.690453311394e-02       2.690451668105e-02       5.913262921363e+02       7.149289843710e-01       4.521452814793e-02      -1.922865527561e-06       2.652311843136e-06      -3.019929095603e-09      -3.574645874086e-01      -1.667862048085e-02      -3.574644921855e-01      -3.562246895836e-01      -1.916738256182e-02 
       2.490015855182e-01      -3.393393220989e-02      -2.049993938699e+02      -2.978853032062e+02      -3.387687671917e-02      -5.019227549140e-01      -2.793427808527e+02      -2.726417169909e+02       2.650535446828e-02       2.650533895562e-02       5.957706064123e+02       7.206176507495e-01       4.454092245043e-02      -1.888592185279e-06       2.588699452269e-06      -2.951962971192e-09      -3.603089193735e-01      -1.639762312406e-02      -3.603088253747e-01      -3.593259711892e-01      -1.926359618293e-02 
       2.518850958811e-01      -3.346441090619e-02      -2.081499266533e+02      -3.002330774858e+02      -3.340809369014e-02      -4.890374060001e-01      -2.817756383684e+02      -2.750162351347e+02       2.612755633380e-02       2.612754180280e-02       6.004661549715e+02       7.267498437341e-01       4.390254514611e-02      -1.853523727939e-06       2.525595535101e-06      -2.884642755852e-09      -3.633750147617e-01      -1.600659872315e-02      -3.633749218670e-01      -3.621265297814e-01      -1.934617551916e-02 
       2.548020493455e-01      -3.301826478676e-02      -2.117061254223e+02      -3.026860844776e+02      -3.296264159161e-02      -4.899344914720e-01      -2.843576546323e+02      -2.775363347726e+02       2.576673026435e-02       2.576671601893e-02       6.053721689551e+02       7.332430203455e-01       4.329227838771e-02      -1.818803147685e-06       2.510792217273e-06      -2.863871524229e-09      -3.666216020478e-01      -1.554220497048e-02      -3.666215101727e-01      -3.651279939466e-01      -1.942673617369e-02 
       2.577528433139e-01      -3.258799880896e-02      -2.155204191654e+02      -3.052174017438e+02      -3.253304213484e-02      -4.893599205692e-01      -2.870438884592e+02      -2.801581503819e+02       2.541801113045e-02       2.541799698743e-02       6.104348034876e+02       7.399933147161e-01       4.270226118216e-02      -1.785561929555e-06       2.503981559525e-06      -2.851183944638e-09      -3.699967482609e-01      -1.504420659950e-02      -3.699966573580e-01      -3.687643839706e-01      -1.951613394336e-02 
       2.607378811073e-01      -3.216546844723e-02      -2.194173083551e+02      -3.077927916706e+02      -3.211116875878e-02      -4.763184880837e-01      -2.897791441432e+02      -2.828278113444e+02       2.507604252720e-02       2.507602908464e-02       6.155855833413e+02       7.468716991395e-01       4.212381251251e-02      -1.753417498587e-06       2.453296285436e-06      -2.796622468104e-09      -3.734359395087e-01      -1.455707706454e-02      -3.734358495698e-01      -3.724866183837e-01      -1.961052742681e-02 
       2.637575721387e-01      -3.174286348575e-02      -2.232117896078e+02      -3.103742819180e+02      -3.168922850144e-02      -4.642052487792e-01      -2.925040520386e+02      -2.854873726536e+02       2.473557772205e-02       2.473556514566e-02       6.207485638360e+02       7.537375864746e-01       4.154838737047e-02      -1.721783651297e-06       2.393584080399e-06      -2.733222509272e-09      -3.768688821832e-01      -1.412529628358e-02      -3.768687932373e-01      -3.757142698726e-01      -1.970525679351e-02 
       2.668123320937e-01      -3.131358559580e-02      -2.267325253652e+02      -3.129258828758e+02      -3.126063738291e-02      -4.636535025503e-01      -2.951629214863e+02      -2.880824768047e+02       2.439214463266e-02       2.439213232948e-02       6.258517657517e+02       7.604586596411e-01       4.096868741236e-02      -1.691441585414e-06       2.376569693068e-06      -2.710692458190e-09      -3.802294177135e-01      -1.378816355567e-02      -3.802293298205e-01      -3.788340111953e-01      -1.980979675862e-02 
       2.699025831178e-01      -3.087194510061e-02      -2.298217082140e+02      -3.154126235614e+02      -3.081971750976e-02      -4.621157162326e-01      -2.977025957971e+02      -2.905612404355e+02       2.404188416621e-02       2.404187196438e-02       6.308252471228e+02       7.669085817628e-01       4.037841372115e-02      -1.663285481655e-06       2.367447201128e-06      -2.695823362793e-09      -3.834543776370e-01      -1.357934749254e-02      -3.834542908814e-01      -3.822874158024e-01      -1.993389396355e-02 
       2.730287540109e-01      -3.041427894847e-02      -2.323609387790e+02      -3.178068035951e+02      -3.036281301110e-02      -4.498764180020e-01      -3.000819626455e+02      -2.928835391966e+02       2.368225329222e-02       2.368224173558e-02       6.356136071902e+02       7.729887939366e-01       3.977339440817e-02      -1.636724477024e-06       2.315601578580e-06      -2.639813971548e-09      -3.864944824878e-01      -1.352144610406e-02      -3.864943969683e-01      -3.855795547490e-01      -2.007178972294e-02 
       2.761912804292e-01      -2.993893157004e-02      -2.342749339032e+02      -3.200877664344e+02      -2.988827118242e-02      -4.386832280713e-01      -3.022726184054e+02      -2.950216517313e+02       2.331195532401e-02       2.331194450868e-02       6.401755328689e+02       7.786292078142e-01       3.915144953795e-02      -1.610936747755e-06       2.257361044667e-06      -2.577305639391e-09      -3.893146880868e-01      -1.362505051363e-02      -3.893146039071e-01      -3.882006602004e-01      -2.021604178391e-02 
       2.793906050948e-01      -2.944625426259e-02      -2.355406158937e+02      -3.222437686080e+02      -2.939644163030e-02      -4.367260957890e-01      -3.042614181880e+02      -2.969627466268e+02       2.293100402336e-02       2.293099340559e-02       6.444875372160e+02       7.837952342598e-01       3.851251914756e-02      -1.586376184601e-06       2.239212013270e-06      -2.553117244770e-09      -3.918976998714e-01      -1.388704818835e-02      -3.918976171299e-01      -3.906002644236e-01      -2.037249033512e-02 
       2.826271780137e-01      -2.893843334468e-02      -2.361902046780e+02      -3.242732731587e+02      -2.888950467900e-02      -4.326009115375e-01      -3.060517657953e+02      -2.987101460691e+02       2.254066924909e-02       2.254065880522e-02       6.485465463174e+02       7.884916699065e-01       3.785859780096e-02      -1.563435756419e-06       2.219660307269e-06      -2.527587995211e-09      -3.942459161730e-01      -1.429064920424e-02      -3.942458349532e-01      -3.932010859945e-01      -2.054531947803e-02 
       2.859014567017e-01      -2.841941905111e-02      -2.363094569981e+02      -3.261858415628e+02      -2.837140083649e-02      -4.198413301882e-01      -3.076644669772e+02      -3.002841595135e+02       2.214339964870e-02       2.214338988157e-02       6.523716831257e+02       7.927642875464e-01       3.719359793915e-02      -1.541131444719e-06       2.158990482921e-06      -2.462390089981e-09      -3.963822234102e-01      -1.480678623953e-02      -3.963821437732e-01      -3.955139792395e-01      -2.072351686512e-02 
       2.892139064192e-01      -2.789483262290e-02      -2.360359251522e+02      -3.280032771830e+02      -2.784773836400e-02      -4.099764669029e-01      -3.091386300265e+02      -3.017229578312e+02       2.174275451646e-02       2.174274530888e-02       6.560065543660e+02       7.967020781788e-01       3.652323629878e-02      -1.518661062649e-06       2.106973646110e-06      -2.405339986099e-09      -3.983511171121e-01      -1.539548086875e-02      -3.983510390894e-01      -3.972403444496e-01      -2.089799732730e-02 
       2.925650004150e-01      -2.737113744109e-02      -2.355418137551e+02      -3.297575474723e+02      -2.732496602290e-02      -4.078087984265e-01      -3.105269656334e+02      -3.030779862258e+02       2.134293743383e-02       2.134292830519e-02       6.595150949446e+02       8.004276474537e-01       3.585430773769e-02      -1.496535074617e-06       2.093351788601e-06      -2.385256823366e-09      -4.002139001361e-01      -1.601101271597e-02      -4.002138237269e-01      -3.990215505377e-01      -2.107388899674e-02 
       2.959552201797e-01      -2.685517488301e-02      -2.350243667136e+02      -3.314894080973e+02      -2.680990985535e-02      -4.015245822844e-01      -3.118930296739e+02      -3.044112776342e+02       2.094851464139e-02       2.094850582080e-02       6.629788161946e+02       8.040912569183e-01       3.519423822537e-02      -1.474809145832e-06       2.060520722253e-06      -2.346871537923e-09      -4.020457032892e-01      -1.660466329145e-02      -4.020456284591e-01      -4.011612336378e-01      -2.125114337296e-02 
       2.993850557086e-01      -2.635349469211e-02      -2.346838943065e+02      -3.332434123844e+02      -2.630910534399e-02      -3.885745212430e-01      -3.133041501506e+02      -3.057885472569e+02       2.056389659670e-02       2.056388843755e-02       6.664868247687e+02       8.078530465462e-01       3.455021505935e-02      -1.452424927640e-06       1.996069305432e-06      -2.278197833603e-09      -4.039265965890e-01      -1.713005911824e-02      -4.039265232731e-01      -4.030788163447e-01      -2.141654326867e-02 
       3.028550057750e-01      -2.587161068742e-02      -2.347019773816e+02      -3.350619421439e+02      -2.582805472807e-02      -3.819302864203e-01      -3.148232622591e+02      -3.072712198383e+02       2.019281052185e-02       2.019280263023e-02       6.701238842877e+02       8.118631200133e-01       3.392831715043e-02      -1.429252207330e-06       1.964659742054e-06      -2.241486134623e-09      -4.059316318978e-01      -1.754794210815e-02      -4.059315600067e-01      -4.047962174871e-01      -2.156708032297e-02 
       3.063655782144e-01      -2.541328455797e-02      -2.352233621961e+02      -3.369797948995e+02      -2.537051192244e-02      -3.810292574424e-01      -3.165012094036e+02      -3.089089186980e+02       1.983786305679e-02       1.983785521685e-02       6.739595897990e+02       8.162438622501e-01       3.333281911497e-02      -1.406150837111e-06       1.955344372237e-06      -2.226336080558e-09      -4.081220016968e-01      -1.782968290179e-02      -4.081219311250e-01      -4.071030345768e-01      -2.171267059166e-02 
       3.099172902189e-01      -2.498011547784e-02      -2.363369609892e+02      -3.390196530952e+02      -2.493807305570e-02      -3.718808082199e-01      -3.183701014202e+02      -3.107329850893e+02       1.950024404151e-02       1.950023669642e-02       6.780393061903e+02       8.210739338815e-01       3.276570168333e-02      -1.382805684418e-06       1.905675941442e-06      -2.172676717836e-09      -4.105370363043e-01      -1.796133440239e-02      -4.105369669408e-01      -4.098154939693e-01      -2.184961273975e-02 
       3.135106686447e-01      -2.457171502649e-02      -2.380692916771e+02      -3.411903984091e+02      -2.453035127626e-02      -3.607201186526e-01      -3.204414429646e+02      -3.127546474483e+02       1.917976867566e-02       1.917976176899e-02       6.823807968181e+02       8.263824302736e-01       3.222669210986e-02      -1.358546321213e-06       1.857263287252e-06      -2.120534340509e-09      -4.131912833990e-01      -1.794435141123e-02      -4.131912151368e-01      -4.122365162790e-01      -2.196790054678e-02 
       3.171462503301e-01      -2.418573255688e-02      -2.403779038946e+02      -3.434871436548e+02      -2.414500184624e-02      -3.607754105702e-01      -3.227049591899e+02      -3.149638756080e+02       1.887494966189e-02       1.887494274735e-02       6.869742873097e+02       8.321469733573e-01       3.171340179589e-02      -1.334304907852e-06       1.854823233490e-06      -2.112831922850e-09      -4.160735539325e-01      -1.779690153503e-02      -4.160734866787e-01      -4.149627629226e-01      -2.207908666123e-02 
       3.208245824271e-01      -2.381839085713e-02      -2.431653712589e+02      -3.458949051962e+02      -2.377825630807e-02      -3.574762314756e-01      -3.251332329681e+02      -3.173339103866e+02       1.858340773127e-02       1.858340109501e-02       6.917898103925e+02       8.383060030031e-01       3.122201422240e-02      -1.310681816188e-06       1.827469418619e-06      -2.081386592184e-09      -4.191530678202e-01      -1.755000787860e-02      -4.191530015015e-01      -4.184349742471e-01      -2.219336857501e-02 
       3.245462227460e-01      -2.346483521193e-02      -2.462805009654e+02      -3.483883310396e+02      -2.342527110752e-02      -3.441531741454e-01      -3.276822160788e+02      -3.198217602231e+02       1.830201750576e-02       1.830201137136e-02       6.967766620792e+02       8.447583736992e-01       3.074748969418e-02      -1.286867736127e-06       1.770833319119e-06      -2.022043992425e-09      -4.223792522813e-01      -1.724644469653e-02      -4.223791868496e-01      -4.216117341137e-01      -2.229941234537e-02 
       3.283117401135e-01      -2.311987523265e-02      -2.495412098648e+02      -3.509353023124e+02      -2.308086777329e-02      -3.422357901311e-01      -3.302979879833e+02      -3.223747961270e+02       1.802736721413e-02       1.802736111440e-02       7.018706046248e+02       8.513781744481e-01       3.028429919418e-02      -1.263374751186e-06       1.763645665739e-06      -2.010318216018e-09      -4.256891517904e-01      -1.693417978831e-02      -4.256890872240e-01      -4.245612024710e-01      -2.240345124872e-02 
       3.321217147457e-01      -2.277812082146e-02      -2.527498229386e+02      -3.534977845348e+02      -2.273966802286e-02      -3.434052962294e-01      -3.329188830738e+02      -3.249328311478e+02       1.775591440329e-02       1.775590843185e-02       7.069955690695e+02       8.580211156746e-01       2.982670221138e-02      -1.241308571639e-06       1.752542858910e-06      -1.994821480189e-09      -4.290106215343e-01      -1.666185996411e-02      -4.290105578373e-01      -4.282564519099e-01      -2.252508109421e-02 
       3.359767386358e-01      -2.243461320911e-02      -2.557151303495e+02      -3.560345413356e+02      -2.239672363885e-02      -3.292725389731e-01      -3.354813908082e+02      -3.274338786513e+02       1.748433487680e-02       1.748432939886e-02       7.120690826711e+02       8.645370421282e-01       2.936928759156e-02      -1.219779317743e-06       1.692974505173e-06      -1.932854046279e-09      -4.322685838651e-01      -1.647285470903e-02      -4.322685210641e-01      -4.316349533713e-01      -2.265192330418e-02 
       3.398774159576e-01      -2.208574542904e-02      -2.582814798739e+02      -3.585085741017e+02      -2.204843532252e-02      -3.252491345347e-01      -3.379315686901e+02      -3.298252890336e+02       1.721009398741e-02       1.721008858625e-02       7.170171482034e+02       8.707954412561e-01       2.890788588607e-02      -1.198689636184e-06       1.679126430353e-06      -1.914768634943e-09      -4.353977824907e-01      -1.639890195901e-02      -4.353977206280e-01      -4.342808929032e-01      -2.278042079358e-02 
       3.438243634858e-01      -2.172923418720e-02      -2.603424028028e+02      -3.608904916814e+02      -2.169252409745e-02      -3.287903409889e-01      -3.402288050159e+02      -3.320674242922e+02       1.693155460786e-02       1.693154926889e-02       7.217809833628e+02       8.766973245427e-01       2.843979240911e-02      -1.179216821404e-06       1.674868666384e-06      -1.905694098497e-09      -4.383487231448e-01      -1.645753679514e-02      -4.383486622713e-01      -4.376005722345e-01      -2.293293112427e-02 
       3.478182110334e-01      -2.136465252064e-02      -2.618601535069e+02      -3.631657647202e+02      -2.132856311697e-02      -3.132152132005e-01      -3.423548831237e+02      -3.341425057646e+02       1.664833837443e-02       1.664833351122e-02       7.263315294405e+02       8.821974161500e-01       2.796435734568e-02      -1.160290267640e-06       1.611333447076e-06      -1.839760964721e-09      -4.410987679094e-01      -1.664916764368e-02      -4.410987080750e-01      -4.405575797025e-01      -2.309285132483e-02 
       3.518596019074e-01      -2.099365084825e-02      -2.628724494717e+02      -3.653373353555e+02      -2.095819879509e-02      -3.088910092933e-01      -3.443184111146e+02      -3.360589350160e+02       1.636139868848e-02       1.636139389783e-02       7.306746707110e+02       8.873123099692e-01       2.748307597029e-02      -1.141438965510e-06       1.595931265028e-06      -1.819970400885e-09      -4.436562137394e-01      -1.695667379944e-02      -4.436561549846e-01      -4.425339913712e-01      -2.324877931629e-02 
       3.559491933834e-01      -2.061915264572e-02      -2.634813509022e+02      -3.674226691378e+02      -2.058434761844e-02      -3.132191214919e-01      -3.461493063521e+02      -3.378459116023e+02       1.607260946192e-02       1.607260472470e-02       7.348453382756e+02       8.921107192735e-01       2.699896681319e-02      -1.123874924142e-06       1.591970338414e-06      -1.810978235034e-09      -4.460554172876e-01      -1.734876201185e-02      -4.460553596367e-01      -4.453860882056e-01      -2.342538688930e-02 
       3.600876572003e-01      -2.024493510292e-02      -2.638414726528e+02      -3.694498813456e+02      -2.021077790113e-02      -2.953175980261e-01      -3.478938671705e+02      -3.395486247080e+02       1.578444134420e-02       1.578443706236e-02       7.388997626912e+02       8.967011381684e-01       2.651602931358e-02      -1.106272799038e-06       1.523964083260e-06      -1.740712169797e-09      -4.483506256266e-01      -1.778310234095e-02      -4.483505690842e-01      -4.478371397431e-01      -2.359864383201e-02 
       3.642756800760e-01      -1.987522348109e-02      -2.641356622281e+02      -3.714526622291e+02      -1.984170560225e-02      -2.943093140728e-01      -3.496083674084e+02      -3.412219986639e+02       1.549959570234e-02       1.549959143091e-02       7.429053244582e+02       9.012133811602e-01       2.603861226312e-02      -1.088271986048e-06       1.517488460123e-06      -1.729488689203e-09      -4.506067460301e-01      -1.821272582721e-02      -4.506066905801e-01      -4.494638765969e-01      -2.375757776442e-02 
       3.685139642453e-01      -1.951380450603e-02      -2.645501924898e+02      -3.734664433068e+02      -1.948090891432e-02      -2.967304321690e-01      -3.513502443737e+02      -3.429220926909e+02       1.522058063125e-02       1.522057646503e-02       7.469328866137e+02       9.057827272376e-01       2.557078713468e-02      -1.071134326896e-06       1.505806644839e-06      -1.713260843574e-09      -4.528914180111e-01      -1.859261075669e-02      -4.528913636188e-01      -4.524106730126e-01      -2.393018070101e-02 
       3.728032280205e-01      -1.916381000199e-02      -2.652499222462e+02      -3.755262971514e+02      -1.913151281395e-02      -2.769241074399e-01      -3.531732240947e+02      -3.447013454884e+02       1.494952092142e-02       1.494951716380e-02       7.510525943028e+02       9.105376602913e-01       2.511602250035e-02      -1.053247663097e-06       1.437561519556e-06      -1.643108737669e-09      -4.552688835298e-01      -1.888647035651e-02      -4.552688301457e-01      -4.546572164981e-01      -2.408243285162e-02 
       3.771442063771e-01      -1.882763083096e-02      -2.663597229239e+02      -3.776645107531e+02      -1.879590356353e-02      -2.832347879670e-01      -3.551238041382e+02      -3.466051390448e+02       1.468803580863e-02       1.468803196340e-02       7.553290215062e+02       9.155890492625e-01       2.467696019727e-02      -1.035061574478e-06       1.450235163013e-06      -1.650584583757e-09      -4.577945770659e-01      -1.907116301751e-02      -4.577945246313e-01      -4.566872253503e-01      -2.422030367587e-02 
       3.815376515643e-01      -1.850602844973e-02      -2.679387735893e+02      -3.799034560123e+02      -1.847484124080e-02      -2.784783485768e-01      -3.572289996904e+02      -3.486598397627e+02       1.443679114728e-02       1.443678752562e-02       7.598069120247e+02       9.210062247363e-01       2.425474178848e-02      -1.017631916211e-06       1.417855581784e-06      -1.615039372713e-09      -4.605031639142e-01      -1.914156952496e-02      -4.605031123682e-01      -4.602543415371e-01      -2.437051146909e-02 
       3.859843337434e-01      -1.819831802165e-02      -2.699730320927e+02      -3.822493359405e+02      -1.816764304780e-02      -2.622019450928e-01      -3.594918602754e+02      -3.508684252432e+02       1.419542712983e-02       1.419542378333e-02       7.644986718810e+02       9.268002067021e-01       2.384881858386e-02      -9.992486397365e-07       1.366094024316e-06      -1.561214646896e-09      -4.634001540641e-01      -1.911003218234e-02      -4.634001033510e-01      -4.625101028960e-01      -2.449189931607e-02 
       3.904850416542e-01      -1.790239232029e-02      -2.723750340756e+02      -3.846891778146e+02      -1.787220693717e-02      -2.745629214940e-01      -3.618889852388e+02      -3.532080546761e+02       1.396256763030e-02       1.396256416187e-02       7.693783556291e+02       9.329168306422e-01       2.345696363848e-02      -9.815235058891e-07       1.391225127993e-06      -1.581059016170e-09      -4.664584652450e-01      -1.900445453536e-02      -4.664584153211e-01      -4.656371106526e-01      -2.462091349291e-02 
       3.950405833110e-01      -1.761486315565e-02      -2.749995518730e+02      -3.871931913410e+02      -1.758515203945e-02      -2.573799288819e-01      -3.643727391074e+02      -3.556322348936e+02       1.373602721627e-02       1.373602411022e-02       7.743863826819e+02       9.392464117857e-01       2.307565133857e-02      -9.643198947279e-07       1.327764191941e-06      -1.516259529330e-09      -4.696232550555e-01      -1.886354912888e-02      -4.696232058928e-01      -4.694076813105e-01      -2.475776208978e-02 
       3.996517867313e-01      -1.733222592100e-02      -2.776684023686e+02      -3.897231397299e+02      -1.730298172592e-02      -2.555800373833e-01      -3.668850429042e+02      -3.580842808489e+02       1.351341682749e-02       1.351341375076e-02       7.794462794598e+02       9.456499592411e-01       2.270097784261e-02      -9.466255254428e-07       1.319609647249e-06      -1.504485662357e-09      -4.728250280323e-01      -1.873112447605e-02      -4.728249796205e-01      -4.716487528793e-01      -2.487393432633e-02 
       4.043195006967e-01      -1.705133223890e-02      -2.802107289022e+02      -3.922435868133e+02      -1.702255439921e-02      -2.607713136556e-01      -3.693704445741e+02      -3.605100684063e+02       1.329264505045e-02       1.329264200914e-02       7.844871736265e+02       9.519967562829e-01       2.232954549147e-02      -9.304929612654e-07       1.319075919647e-06      -1.499976530549e-09      -4.759984257982e-01      -1.864716613858e-02      -4.759983781414e-01      -4.757341163333e-01      -2.502422159832e-02 
       4.090445955496e-01      -1.676986072339e-02      -2.824871465131e+02      -3.947263047972e+02      -1.674155347824e-02      -2.392999058674e-01      -3.717838671536e+02      -3.628656033333e+02       1.307217493115e-02       1.307217222250e-02       7.894526095945e+02       9.581811656238e-01       2.195885974421e-02      -9.140988110537e-07       1.251004014291e-06      -1.430916382116e-09      -4.790906296993e-01      -1.864204811755e-02      -4.790905828119e-01      -4.784028183088e-01      -2.516190765168e-02 
       4.138279640274e-01      -1.648669383275e-02      -2.844114780735e+02      -3.971509668923e+02      -1.645886384751e-02      -2.534976767968e-01      -3.740963094921e+02      -3.651225793826e+02       1.285116082799e-02       1.285115797434e-02       7.943019337846e+02       9.641309607207e-01       2.158750798838e-02      -8.984161023869e-07       1.282696380043e-06      -1.457255666773e-09      -4.820655264592e-01      -1.873081422115e-02      -4.820654803603e-01      -4.811737698974e-01      -2.531124909112e-02 
       4.186705221354e-01      -1.620150145632e-02      -2.859616719793e+02      -3.995064674372e+02      -1.617415539157e-02      -2.361660915764e-01      -3.762941606846e+02      -3.672677115457e+02       1.262935832195e-02       1.262935578021e-02       7.990129348743e+02       9.698134315257e-01       2.121508390411e-02      -8.836807620020e-07       1.220078091619e-06      -1.393375197405e-09      -4.849067610548e-01      -1.891111975062e-02      -4.849067157629e-01      -4.848154968684e-01      -2.548278845966e-02 
       4.235732100615e-01      -1.591522334470e-02      -2.871832391522e+02      -4.017927129726e+02      -1.588836557524e-02      -2.358800202198e-01      -3.783849473088e+02      -3.693083478904e+02       1.240724752311e-02       1.240724499585e-02       8.035854259453e+02       9.752407072128e-01       2.084231351279e-02      -8.683458965174e-07       1.214538873331e-06      -1.384099371956e-09      -4.876203980786e-01      -1.916389505660e-02      -4.876203536064e-01      -4.864227743958e-01      -2.563012856642e-02 
       4.285369931351e-01      -1.562968497092e-02      -2.881843647933e+02      -4.040265511484e+02      -1.560331545396e-02      -2.378244313880e-01      -3.803988125637e+02      -3.712739064241e+02       1.218599641172e-02       1.218599394604e-02       8.080531022968e+02       9.804821827944e-01       2.047107731035e-02      -8.544036161920e-07       1.205646547994e-06      -1.371611647608e-09      -4.902411350471e-01      -1.945754197269e-02      -4.902410913972e-01      -4.901879581826e-01      -2.581314520457e-02 
       4.335628628325e-01      -1.534736518572e-02      -2.891152057895e+02      -4.062396118233e+02      -1.532147824094e-02      -2.191509923151e-01      -3.823844349366e+02      -3.732119006080e+02       1.196725582999e-02       1.196725361313e-02       8.124792236467e+02       9.856533915359e-01       2.010405891446e-02      -8.396006477460e-07       1.146601722172e-06      -1.311216478259e-09      -4.928267386053e-01      -1.975434459472e-02      -4.928266957680e-01      -4.919176988306e-01      -2.596465513534e-02 
