# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=99
# for k=1.03944e-05 to 328.77 h/Mpc,
# number of wavenumbers equal to 605
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_tot                  7:phi                    8:psi                    9:h                     10:h_prime               11:eta                   12:eta_prime             13:t_g                   14:t_b                   15:t_ur                  16:t_tot              
       8.256577885962e-05      -1.003598677708e-03      -7.528979423444e-04      -7.528996096468e-04      -1.003567071388e-03      -7.600546898057e-04       6.121731978931e-01       5.968308180453e-01       1.505799219294e-03       2.024282708804e-06       9.999730056244e-01      -1.831599541875e-08      -6.018524717309e-10      -5.294830495795e-13      -6.410821276580e-10      -2.337760632433e-11 
       8.645698413597e-05      -1.100394049186e-03      -8.255347052617e-04      -8.255367097959e-04      -1.100356051187e-03      -8.333812130254e-04       6.121712054780e-01       5.968294908317e-01       1.651073419592e-03       2.219576119158e-06       9.999704014437e-01      -2.008267978319e-08      -7.235720111844e-10      -6.365799931260e-13      -7.707335746565e-10      -2.810549971123e-11 
       9.053157626715e-05      -1.206521987683e-03      -9.051790304763e-04      -9.051814404529e-04      -1.206476305563e-03      -9.137817018008e-04       6.121690188129e-01       5.968280326871e-01       1.810362880906e-03       2.433709940399e-06       9.999675460622e-01      -2.201973709490e-08      -8.699067364710e-10      -7.653343120781e-13      -9.266036156006e-10      -3.378949862405e-11 
       9.479819800938e-05      -1.322881659429e-03      -9.925069381958e-04      -9.925098356202e-04      -1.322826739463e-03      -1.001938553815e-03       6.121666218636e-01       5.968264342875e-01       1.985019671240e-03       2.668501613359e-06       9.999644152458e-01      -2.414357603877e-08      -1.045834016195e-09      -9.201310162410e-13      -1.113993637696e-09      -4.062293222752e-11 
       9.926589943941e-05      -1.450458726474e-03      -1.088259653606e-03      -1.088263137012e-03      -1.450392701241e-03      -1.098599981054e-03       6.121639978688e-01       5.968246814623e-01       2.176526274023e-03       2.925943890887e-06       9.999609824324e-01      -2.647221637967e-08      -1.257338135106e-09      -1.106205190166e-12      -1.339276806866e-09      -4.883822376854e-11 
       1.039441571510e-04      -1.590333647317e-03      -1.193249897668e-03      -1.193254085703e-03      -1.590254270442e-03      -1.204586358517e-03       6.121611108164e-01       5.968227583189e-01       2.386508171405e-03       3.208221731369e-06       9.999572185109e-01      -2.902536542981e-08      -1.511610609126e-09      -1.329975746900e-12      -1.610114642914e-09      -5.871474459762e-11 
       1.088428943559e-04      -1.743690767656e-03      -1.308368790048e-03      -1.308373825159e-03      -1.743595340367e-03      -1.320797189580e-03       6.121579511678e-01       5.968206515677e-01       2.616747650319e-03       3.517730801670e-06       9.999530915063e-01      -3.182466318288e-08      -1.817300899870e-09      -1.598977084238e-12      -1.935717237187e-09      -7.058840340226e-11 
       1.139725019325e-04      -1.911828257573e-03      -1.434593395159e-03      -1.434599448653e-03      -1.911713534903e-03      -1.448218721169e-03       6.121544863187e-01       5.968183408388e-01       2.869198897306e-03       3.857097845274e-06       9.999485664489e-01      -3.489382557254e-08      -2.184804069078e-09      -1.922370492313e-12      -2.327156631490e-09      -8.486296614232e-11 
       1.193438604663e-04      -2.096169021013e-03      -1.572995022906e-03      -1.573002300809e-03      -2.096031101942e-03      -1.587932319438e-03       6.121506875651e-01       5.968158077484e-01       3.146004601618e-03       4.229202908465e-06       9.999436049415e-01      -3.825885299930e-08      -2.626616896423e-09      -2.311187195919e-12      -2.797742494245e-09      -1.020238216460e-10 
       1.249683633289e-04      -2.298272611909e-03      -1.724748306779e-03      -1.724757056687e-03      -2.298106807536e-03      -1.741123629415e-03       6.121465236331e-01       5.968130305148e-01       3.449514113373e-03       4.637203795368e-06       9.999381648901e-01      -4.194824330814e-08      -3.157762839457e-09      -2.778632690025e-12      -3.363474444279e-09      -1.226544724876e-10 
