# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=2.2
# for k=1.03944e-05 to 328.77 h/Mpc,
# number of wavenumbers equal to 605
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_tot                  7:phi                    8:psi                    9:h                     10:h_prime               11:eta                   12:eta_prime             13:t_g                   14:t_b                   15:t_ur                  16:t_tot              
       4.138091429893e-05      -8.188612173000e-03      -6.159636993717e-03      -6.159639053673e-03      -8.188038598988e-03      -6.161544276587e-03       5.932641604247e-01       5.926876503146e-01       1.231927810735e-02       2.772009796437e-06       9.999785267778e-01      -1.018742092076e-09      -8.272409806714e-09      -7.515088456808e-13      -8.503421179331e-09      -1.059320725902e-11 
       4.333113670686e-05      -8.976059327367e-03      -6.753896104503e-03      -6.753898580846e-03      -8.975369893667e-03      -6.755985150429e-03       5.932627645685e-01       5.926864948223e-01       1.350779716169e-02       3.039441885063e-06       9.999764560434e-01      -1.116797050267e-09      -9.943573017493e-09      -9.033916935617e-13      -1.022122593900e-08      -1.273320652755e-11 
       4.537327026525e-05      -9.838957953060e-03      -7.405485924310e-03      -7.405488901243e-03      -9.838129259228e-03      -7.407773815601e-03       5.932612339719e-01       5.926852277925e-01       1.481097780249e-02       3.332674043080e-06       9.999741857233e-01      -1.224265986917e-09      -1.195209664378e-08      -1.085966125686e-12      -1.228580268823e-08      -1.530521367068e-11 
       4.751164661317e-05      -1.078448256641e-02      -8.119937153550e-03      -8.119940732193e-03      -1.078348651298e-02      -8.122442528950e-03       5.932595565366e-01       5.926838392122e-01       1.623988146439e-02       3.654195146291e-06       9.999716965982e-01      -1.342048824088e-09      -1.436601402276e-08      -1.305418392739e-12      -1.476707532449e-08      -1.839634468310e-11 
       4.975080153356e-05      -1.182047870207e-02      -8.903313948315e-03      -8.903318250212e-03      -1.181928152685e-02      -8.906057134794e-03       5.932577158890e-01       5.926823150888e-01       1.780663650042e-02       4.006734166630e-06       9.999689676163e-01      -1.471125948041e-09      -1.726705150610e-08      -1.569180976063e-12      -1.774904227737e-08      -2.211125003010e-11 
       5.209548457420e-05      -1.295552352510e-02      -9.762265473256e-03      -9.762270644448e-03      -1.295408466937e-02      -9.765268626722e-03       5.932556987300e-01       5.926806447740e-01       1.952454128890e-02       4.393283256324e-06       9.999659756787e-01      -1.612577543758e-09      -2.075337674844e-08      -1.886189559896e-12      -2.133260156970e-08      -2.657563509963e-11 
       5.455066912219e-05      -1.419899118744e-02      -1.070408218498e-02      -1.070408840115e-02      -1.419726189083e-02      -1.070736944032e-02       5.932534858406e-01       5.926788121230e-01       2.140817680231e-02       4.817123213942e-06       9.999626954906e-01      -1.767573995531e-09      -2.494288640545e-08      -2.267225120157e-12      -2.563894041174e-08      -3.194048224763e-11 
       5.712156295313e-05      -1.556112378222e-02      -1.173675785781e-02      -1.173676533009e-02      -1.555904546690e-02      -1.174035548776e-02       5.932510627343e-01       5.926768057853e-01       2.347353066018e-02       5.281851197844e-06       9.999590993317e-01      -1.937410860955e-09      -2.997718429087e-08      -2.725214632792e-12      -3.081360136681e-08      -3.838712366692e-11 
       5.981361927751e-05      -1.705310738584e-02      -1.286905714205e-02      -1.286906612403e-02      -1.705060972876e-02      -1.287299372497e-02       5.932484052008e-01       5.926746048752e-01       2.573813224805e-02       5.791411400350e-06       9.999551567977e-01      -2.123492067755e-09      -3.602633327505e-08      -3.275606629420e-12      -3.703135805353e-08      -4.613331301223e-11 
       6.263254830773e-05      -1.868715476904e-02      -1.411059014112e-02      -1.411060093761e-02      -1.868415327053e-02      -1.411489673769e-02       5.932454918924e-01       5.926721919388e-01       2.822120187521e-02       6.350128348494e-06       9.999508346125e-01      -2.327357020189e-09      -4.329450549709e-08      -3.937070992887e-12      -4.450206349971e-08      -5.544051074752e-11 
       6.558432937020e-05      -2.047659359551e-02      -1.547189378503e-02      -1.547190676228e-02      -2.047298678609e-02      -1.547660412239e-02       5.932422972077e-01       5.926695454911e-01       3.094381352456e-02       6.962743664702e-06       9.999460962780e-01      -2.550689835316e-09      -5.202684384047e-08      -4.731970490949e-12      -5.347765785874e-08      -6.662262353509e-11 
       6.867522358831e-05      -2.243596153858e-02      -1.696452130757e-02      -1.696453690563e-02      -2.243162757426e-02      -1.696967197038e-02       5.932387957350e-01       5.926666446468e-01       3.392907381125e-02       7.634456200259e-06       9.999409018154e-01      -2.795326210815e-09      -6.251761852231e-08      -5.687174102630e-12      -6.426056890348e-08      -8.005646866935e-11 
       7.191178716309e-05      -2.458110782116e-02      -1.860114017350e-02      -1.860115892122e-02      -2.457590037130e-02      -1.860677080034e-02       5.932349594268e-01       5.926634663433e-01       3.720231784244e-02       8.370966144360e-06       9.999352074281e-01      -3.063267868002e-09      -7.512001639438e-08      -6.834941896873e-12      -7.721377414867e-08      -9.619430873189e-11 
       7.530088527984e-05      -2.692930149411e-02      -2.039563939187e-02      -2.039566192511e-02      -2.692304477540e-02      -2.040179287488e-02       5.932307545315e-01       5.926599824296e-01       4.079132385023e-02       9.178523411510e-06       9.999289651295e-01      -3.356710682748e-09      -9.025783145980e-08      -8.214257474153e-12      -9.277285079340e-08      -1.155788815168e-10 
       7.884970667002e-05      -2.949934635918e-02      -2.236324723754e-02      -2.236327431973e-02      -2.949182945719e-02      -2.236996992116e-02       5.932261413963e-01       5.926561590158e-01       4.472654863946e-02       1.006398064359e-05       9.999221223572e-01      -3.678046631630e-09      -1.084396270909e-07      -9.871578563196e-12      -1.114604009336e-07      -1.388613829128e-10 
       8.256577885962e-05      -3.231170376134e-02      -2.452066072935e-02      -2.452069327748e-02      -3.230267354734e-02      -2.452800260684e-02       5.932210845469e-01       5.926519669849e-01       4.904138655497e-02       1.103485103714e-05       9.999146215216e-01      -4.029876808902e-09      -1.302754781958e-07      -1.186255411438e-11      -1.339033163738e-07      -1.668229652394e-10 
       8.645698413597e-05      -3.538862112116e-02      -2.688618701329e-02      -2.688622612914e-02      -3.537777375388e-02      -2.689420191500e-02       5.932155462676e-01       5.926473758075e-01       5.377245225828e-02       1.209937210561e-05       9.999063995790e-01      -4.415037182013e-09      -1.564969766621e-07      -1.425443561299e-11      -1.608534240295e-07      -2.004004902169e-10 
